Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
CALICO ROCK	3	M	PUR SANG	3	0	3	4224,00	0,00	4224,00	1408,00	310
RAIATEA	5	F	PUR SANG	6	0	2	4212,00	1894,00	6106,00	702,00	225
HAKAMAORI	4	F	PUR SANG	5	0	5	4210,00	1351,00	5561,00	842,00	260
D'ALLURE	7	H	PUR SANG	3	0	3	4206,00	1892,00	6098,00	1402,00	180
MON SCHATZI	4	H	PUR SANG	8	0	3	4203,00	1890,00	6093,00	525,38	260
SALSA ROSE	4	F	PUR SANG	5	0	4	4202,00	1890,00	6092,00	840,40	285
EAGLE TREE	3	F	PUR SANG	8	0	5	4202,00	3150,00	7352,00	525,25	245
SARASTRO	4	M	PUR SANG	2	0	1	4200,00	0,00	4200,00	2100,00	325
NOBLE MEMORY	3	M	PUR SANG	3	0	3	4198,00	3147,00	7345,00	1399,33	345
BAVAROIS	3	H	PUR SANG	7	0	3	4193,00	3144,00	7337,00	599,00	290
MAJOR OAK	6	H	PUR SANG	5	0	3	4181,00	1881,00	6062,00	836,20	385
LADY MADEIRA	4	F	PUR SANG	9	0	5	4180,00	1879,00	6059,00	464,44	230
EMOTIVO	6	F	PUR SANG	3	0	3	4175,00	0,00	4175,00	1391,67	250
SCREEN SHOT	7	H	PUR SANG	5	0	4	4174,00	1877,00	6051,00	834,80	315
THALIA	4	F	PUR SANG	4	0	3	4173,00	1875,00	6048,00	1043,25	270
MUBASIMAH	3	F	PUR SANG	1	0	1	4165,00	0,00	4165,00	4165,00	455
GOLUPTIOUS	5	M	PUR SANG	5	0	3	4164,00	1872,00	6036,00	832,80	340
ELEGANTE WOMAN	3	F	PUR SANG	5	0	2	4164,00	3123,00	7287,00	832,80	355
TEPITO	4	H	PUR SANG	10	0	6	4157,00	1868,00	6025,00	415,70	175
JUGANDO	6	H	PUR SANG	6	0	2	4155,00	1869,00	6024,00	692,50	320
BOBBY JEAN	4	F	PUR SANG	4	0	2	4153,00	1868,00	6021,00	1038,25	235
EDEN ROC	3	H	PUR SANG	4	0	4	4150,00	0,00	4150,00	1037,50	280
ADORA	3	F	PUR SANG	2	0	2	4149,00	3111,00	7260,00	2074,50	260
KENZEL	3	H	PUR SANG	5	0	2	4140,00	3105,00	7245,00	828,00	390
PRIMA LUCE	3	F	PUR SANG	4	0	2	4136,00	3101,00	7237,00	1034,00	320
REVE SUR LE NIL	3	F	PUR SANG	4	0	3	4129,00	3096,00	7225,00	1032,25	350
PLENTY BLACK	3	F	PUR SANG	5	0	3	4126,00	3093,00	7219,00	825,20	280
LATTAASH	5	H	PUR SANG	3	0	3	4126,00	0,00	4126,00	1375,33	280
GUINESS STAR	6	M	PUR SANG	2	0	2	4121,00	1853,00	5974,00	2060,50	365
MR PYRRHUS	2	M	PUR SANG	1	0	1	4113,00	3084,00	7197,00	4113,00	
VARDANIYA	2	F	PUR SANG	1	0	1	4113,00	3084,00	7197,00	4113,00	
CARAMAN	2	M	PUR SANG	1	0	1	4113,00	3084,00	7197,00	4113,00	
RAFFLES HONOUR	5	F	PUR SANG	1	1	0	4100,00	1845,00	5945,00	4100,00	550
CITY LIFE	5	H	PUR SANG	1	1	0	4100,00	1845,00	5945,00	4100,00	
MACANELLA	5	F	PUR SANG	8	0	4	4099,00	1843,00	5942,00	512,38	210
AFOGADO	4	H	PUR SANG	4	0	3	4090,00	1839,00	5929,00	1022,50	425
LA FAMA	3	F	PUR SANG	4	0	4	4088,00	3066,00	7154,00	1022,00	265
PENTAOUR	7	H	PUR SANG	4	0	2	4083,00	1837,00	5920,00	1020,75	385
CONTENTIOUS SOUL	5	H	PUR SANG	2	0	2	4075,00	1833,00	5908,00	2037,50	420
EXTRAVAGANTE	3	F	PUR SANG	4	0	2	4075,00	3055,00	7130,00	1018,75	355
LOUIZA	3	F	PUR SANG	2	0	2	4075,00	3055,00	7130,00	2037,50	
ZALETTO	6	H	PUR SANG	5	0	3	4069,00	1830,00	5899,00	813,80	245
CLEMENZA	6	F	PUR SANG	5	0	4	4061,00	1826,00	5887,00	812,20	200
LA PANTHOURIE	6	F	PUR SANG	3	1	2	4060,00	1827,00	5887,00	1353,33	500
AGUA VITAE	5	H	PUR SANG	3	0	3	4059,00	1826,00	5885,00	1353,00	290
RED NUREYEV	6	H	PUR SANG	6	0	5	4053,00	0,00	4053,00	675,50	300
ANONYME	10	H	PUR SANG	7	0	5	4049,00	1820,00	5869,00	578,43	180
MEHANYDREAM	9	H	PUR SANG	9	0	6	4049,00	1819,00	5868,00	449,89	150
ENTLEBUCH	3	M	PUR SANG	4	0	3	4044,00	3032,00	7076,00	1011,00	365
SWIFT FLIGHT	8	H	PUR SANG	5	0	3	4040,00	1816,00	5856,00	808,00	305
ZIGGY SPACESTAR	2	M	PUR SANG	4	0	2	4036,00	3027,00	7063,00	1009,00	
MOLINO	9	H	PUR SANG	5	0	2	4032,00	1814,00	5846,00	806,40	170
ILLUSTRE BERE	8	H	PUR SANG	2	0	2	4032,00	1814,00	5846,00	2016,00	230
KARANDASH	3	H	PUR SANG	5	0	4	4032,00	3024,00	7056,00	806,40	305
TARDAR	3	M	PUR SANG	3	0	2	4032,00	3024,00	7056,00	1344,00	360
TWARAB	4	H	PUR SANG	2	0	2	4030,00	1813,00	5843,00	2015,00	305
LAPENTY	3	M	PUR SANG	3	0	3	4029,00	3020,00	7049,00	1343,00	380
ASTRAL DREAM	3	F	PUR SANG	2	0	2	4018,00	0,00	4018,00	2009,00	
FOUR FOUR FOUR	4	H	PUR SANG	7	0	1	4010,00	1804,00	5814,00	572,86	255
AINTREEGIRL	9	F	PUR SANG	5	0	3	4009,00	1634,00	5643,00	801,80	260
WALERICO	3	M	PUR SANG	2	0	2	4008,00	0,00	4008,00	2004,00	
MANSSOURIO	6	H	PUR SANG	4	1	0	4000,00	1800,00	5800,00	1000,00	230
SUNNSHINE	5	F	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
BLOU LAGOON	5	F	PUR SANG	2	1	0	4000,00	0,00	4000,00	2000,00	345
STEWIE DES BOIS	5	H	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
PIALOTTA	5	F	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
LOLLYPOP DE COTTE	5	F	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
ALMAGUER	5	H	PUR SANG	1	1	0	4000,00	1800,00	5800,00	4000,00	370
BANBAN	5	H	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
MURMURE D ETOILE	4	H	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
BATHYSSEUR	4	H	PUR SANG	2	1	0	4000,00	0,00	4000,00	2000,00	
KNUCKLE	4	F	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	350
SERPENTAR	4	H	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
MORNING SEI	4	H	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	530
BELLE DE BEAUFAI	4	F	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
LA CHOCOLATINE	4	F	PUR SANG	2	1	0	4000,00	0,00	4000,00	2000,00	520
TELCHERBOLINE	4	F	PUR SANG	3	1	0	4000,00	1800,00	5800,00	1333,33	350
RICARDO DES BEAUX	4	H	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
TRIVIAL	3	F	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
CORYPHEENE	3	F	PUR SANG	3	1	0	4000,00	3000,00	7000,00	1333,33	290
ZELZALA	3	F	PUR SANG	2	1	0	4000,00	3000,00	7000,00	2000,00	
TESTANA	3	H	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
NEVADOS	3	H	PUR SANG	3	1	0	4000,00	0,00	4000,00	1333,33	
NEW FLINT	3	H	PUR SANG	4	1	0	4000,00	0,00	4000,00	1000,00	
SACRE CHEF	3	H	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
LEELOO DU MAZET	3	F	PUR SANG	1	1	0	4000,00	0,00	4000,00	4000,00	
SENGUUN	4	M	PUR SANG	2	1	0	4000,00	0,00	4000,00	2000,00	
CHAMPAGNE DEFRANCE	3	F	PUR SANG	7	0	4	4000,00	2400,00	6400,00	571,43	225
P'TIT ROCK	3	H	PUR SANG	6	0	4	4000,00	2643,00	6643,00	666,67	245
PUMP PUMP CITY	6	H	PUR SANG	6	0	3	3996,00	1798,00	5794,00	666,00	260
DENISJONH	5	H	PUR SANG	7	0	4	3994,00	1796,00	5790,00	570,57	315
HATRASNA FAL	3	F	PUR SANG	7	0	4	3991,00	2993,00	6984,00	570,14	225
PRINCE DES VILLES	5	H	PUR SANG	3	0	1	3990,00	1795,00	5785,00	1330,00	375
GOSEA	2	F	PUR SANG	1	0	1	3990,00	2992,00	6982,00	3990,00	
LAETIBEY	2	M	PUR SANG	1	0	1	3990,00	2992,00	6982,00	3990,00	
CIAO BELLO	2	M	PUR SANG	1	0	1	3990,00	2992,00	6982,00	3990,00	
CORTELLA	4	F	PUR SANG	7	0	5	3985,00	1792,00	5777,00	569,29	325
CHARLESQUINT	9	H	PUR SANG	9	0	3	3982,00	1791,00	5773,00	442,44	260
ROYAL COUNTRY	3	F	PUR SANG	3	0	3	3980,00	0,00	3980,00	1326,67	260
PRECIOSO	4	H	PUR SANG	5	0	2	3978,00	1790,00	5768,00	795,60	330
MAGICAL TREASURE	4	F	PUR SANG	2	0	2	3976,00	0,00	3976,00	1988,00	300
WOODWOODED	3	F	PUR SANG	4	0	3	3968,00	2974,00	6942,00	992,00	260
KING RETURN	4	M	PUR SANG	7	0	5	3963,00	1782,00	5745,00	566,14	270
CAPTAIN CROCHET	6	H	PUR SANG	4	1	2	3962,00	1781,00	5743,00	990,50	260
BAKHARA	7	F	PUR SANG	6	0	6	3960,00	1782,00	5742,00	660,00	420
MICHIGAN FIRE	5	H	PUR SANG	8	0	3	3957,00	1779,00	5736,00	494,63	280
RAOULE	4	F	PUR SANG	5	0	3	3955,00	0,00	3955,00	791,00	355
BALTFOOT FAL	4	F	PUR SANG	8	1	1	3951,00	90,00	4041,00	493,88	170
BOLZANO	5	H	PUR SANG	4	0	2	3938,00	0,00	3938,00	984,50	270
VA S'Y MIX	9	H	PUR SANG	4	0	2	3936,00	1770,00	5706,00	984,00	325
SIEGLINDE	4	F	PUR SANG	4	0	3	3936,00	1770,00	5706,00	984,00	350
LANDMAN	3	M	PUR SANG	4	0	3	3936,00	2952,00	6888,00	984,00	325
VATHANA	3	F	PUR SANG	6	0	2	3914,00	2934,00	6848,00	652,33	295
PENRHEAD	6	F	PUR SANG	4	0	3	3913,00	1760,00	5673,00	978,25	220
GILDOR	3	H	PUR SANG	5	0	3	3912,00	2934,00	6846,00	782,40	280
PRINCESSE MABEL	3	F	PUR SANG	4	1	1	3900,00	2925,00	6825,00	975,00	440
PASSEPARTOUT	5	M	PUR SANG	6	0	4	3890,00	1749,00	5639,00	648,33	290
DIWAN SENORA	13	M	PUR SANG	5	0	4	3888,00	1749,00	5637,00	777,60	185
MONT STEELE	10	H	PUR SANG	9	0	3	3888,00	1749,00	5637,00	432,00	165
SILVER JEWEL	3	F	PUR SANG	4	0	2	3888,00	1620,00	5508,00	972,00	320
HOLLYWOOD AFRICANS	7	H	PUR SANG	5	0	3	3877,00	1743,00	5620,00	775,40	320
SANDON	4	F	PUR SANG	7	0	4	3877,00	1743,00	5620,00	553,86	190
ALTAZIA AS	4	F	PUR SANG	7	1	1	3875,00	1575,00	5450,00	553,57	200
ABACUR	5	H	PUR SANG	7	0	2	3862,00	1737,00	5599,00	551,71	330
L'AGORA GAME	5	F	PUR SANG	6	0	4	3856,00	1014,00	4870,00	642,67	305
CASHLYN CAVALIER	4	H	PUR SANG	4	0	3	3853,00	1733,00	5586,00	963,25	225
TAMYZ	5	H	PUR SANG	3	0	3	3839,00	1726,00	5565,00	1279,67	340
SYRUS	4	H	PUR SANG	5	0	1	3838,00	1727,00	5565,00	767,60	250
BE MY FRIEND	2	M	PUR SANG	1	0	1	3836,00	2877,00	6713,00	3836,00	
TOFU	2	F	PUR SANG	1	0	1	3836,00	2877,00	6713,00	3836,00	
APOPHENIE	2	F	PUR SANG	2	0	1	3836,00	2877,00	6713,00	1918,00	
THE HIGHLIGHT	2	M	PUR SANG	1	0	1	3836,00	2877,00	6713,00	3836,00	
MISTER ENGLAND	2	M	PUR SANG	1	0	1	3836,00	0,00	3836,00	3836,00	
TESTERINE	3	F	PUR SANG	3	0	3	3833,00	2874,00	6707,00	1277,67	390
SHIVA FLOWER	4	F	PUR SANG	8	0	3	3831,00	0,00	3831,00	478,88	225
NORTHERN LINE	3	F	PUR SANG	4	0	2	3828,00	2870,00	6698,00	957,00	290
BELLA CIAO	6	F	PUR SANG	6	0	3	3821,00	1718,00	5539,00	636,83	170
PLEASEMAN	6	H	PUR SANG	3	0	1	3820,00	1718,00	5538,00	1273,33	455
NOVA MOON	3	F	PUR SANG	1	0	1	3820,00	2864,00	6684,00	3820,00	
NOBLE DREAM	3	H	PUR SANG	1	0	1	3820,00	2864,00	6684,00	3820,00	
D'ARTAGNAN	3	H	PUR SANG	1	0	1	3820,00	2864,00	6684,00	3820,00	
LAZZARO	6	H	PUR SANG	1	0	1	3820,00	0,00	3820,00	3820,00	440
KINESIS	3	H	PUR SANG	1	0	1	3820,00	0,00	3820,00	3820,00	
BRIDGE OF TEARS	3	F	PUR SANG	4	0	2	3818,00	2863,00	6681,00	954,50	330
MISS ELORZ	4	F	PUR SANG	5	0	3	3809,00	0,00	3809,00	761,80	250
MICOCOULIER STREET	3	M	PUR SANG	4	0	4	3808,00	2856,00	6664,00	952,00	350
ACE	4	M	PUR SANG	2	0	2	3807,00	1713,00	5520,00	1903,50	280
DIVA BELLA	4	F	PUR SANG	1	1	0	3800,00	1710,00	5510,00	3800,00	620
RANGO	3	H	PUR SANG	6	0	5	3800,00	2850,00	6650,00	633,33	570
REMINISCE	6	H	PUR SANG	5	0	2	3798,00	1708,00	5506,00	759,60	245
GALA	4	F	PUR SANG	3	0	2	3796,00	1707,00	5503,00	1265,33	380
MASAYA	3	F	PUR SANG	2	0	2	3796,00	2845,00	6641,00	1898,00	315
MELODIC	4	F	PUR SANG	2	0	2	3796,00	0,00	3796,00	1898,00	
POSSI	3	F	PUR SANG	6	0	4	3794,00	2845,00	6639,00	632,33	230
LA HAUTE ISLE	8	F	PUR SANG	6	0	4	3790,00	1705,00	5495,00	631,67	225
MISS DAVIER	4	F	PUR SANG	6	0	3	3787,00	1703,00	5490,00	631,17	290
GLORY WOOD	5	H	PUR SANG	5	0	2	3786,00	1703,00	5489,00	757,20	325
CORBUSIER	2	H	PUR SANG	3	0	3	3786,00	2838,00	6624,00	1262,00	
CAPABLE	9	F	PUR SANG	7	0	5	3785,00	1702,00	5487,00	540,71	185
KING ROBBE	9	H	PUR SANG	7	0	3	3780,00	1699,00	5479,00	540,00	285
TOLEO	3	H	PUR SANG	5	0	2	3779,00	2834,00	6613,00	755,80	275
BAYLAGAN	10	H	PUR SANG	4	0	2	3768,00	1695,00	5463,00	942,00	190
BREIZH MOON	6	F	PUR SANG	7	0	3	3768,00	1694,00	5462,00	538,29	340
MOON OF THE NIGHT	4	F	PUR SANG	8	0	4	3762,00	1692,00	5454,00	470,25	175
IMDALA	3	F	PUR SANG	2	0	2	3759,00	2818,00	6577,00	1879,50	
NUIT D'ALIENOR	9	F	PUR SANG	1	1	0	3750,00	1687,00	5437,00	3750,00	235
GEMMYO	7	H	PUR SANG	2	1	0	3750,00	1687,00	5437,00	1875,00	190
TERANGA	6	F	PUR SANG	9	1	0	3750,00	0,00	3750,00	416,67	230
NANTIKA	5	F	PUR SANG	3	1	0	3750,00	0,00	3750,00	1250,00	225
L'ETOILE DE FRANCE	5	F	PUR SANG	6	1	0	3750,00	1687,00	5437,00	625,00	200
LADYBUG	9	F	PUR SANG	5	1	0	3750,00	1687,00	5437,00	750,00	160
COTAI HERO	7	H	PUR SANG	3	1	0	3750,00	0,00	3750,00	1250,00	220
ALPHABIA	5	F	PUR SANG	6	0	2	3750,00	1686,00	5436,00	625,00	285
THE CHARMER	8	H	PUR SANG	5	0	2	3749,00	1686,00	5435,00	749,80	270
HOT COLD	4	H	PUR SANG	5	0	2	3749,00	1686,00	5435,00	749,80	280
DONNALUCATA	3	F	PUR SANG	5	0	3	3749,00	2811,00	6560,00	749,80	270
BAY HOUSE	3	F	PUR SANG	2	0	2	3746,00	2809,00	6555,00	1873,00	280
IRIA CHOPE	3	F	PUR SANG	5	0	3	3744,00	2808,00	6552,00	748,80	275
SKALI	3	H	PUR SANG	4	0	4	3744,00	2808,00	6552,00	936,00	310
EAGLEHAWK	7	M	PUR SANG	6	0	2	3741,00	1682,00	5423,00	623,50	325
MONTIGNY	7	H	PUR SANG	7	0	4	3731,00	1678,00	5409,00	533,00	210
QUARTZDARGENT	8	H	PUR SANG	4	0	3	3728,00	1676,00	5404,00	932,00	240
SARENZO	3	H	PUR SANG	2	0	2	3728,00	2796,00	6524,00	1864,00	
CUNNING FOX	5	M	PUR SANG	3	0	3	3720,00	1673,00	5393,00	1240,00	360
DULINI	5	F	PUR SANG	5	0	3	3715,00	0,00	3715,00	743,00	320
MONCAYO	6	H	PUR SANG	4	1	1	3705,00	0,00	3705,00	926,25	165
BAYRAMOVA	3	F	PUR SANG	4	0	3	3704,00	2778,00	6482,00	926,00	350
FLYING SAUCER	3	F	PUR SANG	3	0	3	3704,00	0,00	3704,00	1234,67	320
SIYOUKING	5	H	PUR SANG	3	0	2	3703,00	1666,00	5369,00	1234,33	395
BALTIMORE	4	H	PUR SANG	7	0	3	3691,00	1660,00	5351,00	527,29	190
CITOYEN	3	M	PUR SANG	2	0	2	3676,00	2757,00	6433,00	1838,00	
NIKITA DU MAZET	7	F	PUR SANG	6	0	4	3675,00	1653,00	5328,00	612,50	175
MIAIMAOU	4	F	PUR SANG	8	0	4	3672,00	1652,00	5324,00	459,00	210
PIPPEN	2	M	PUR SANG	3	0	3	3671,00	2752,00	6423,00	1223,67	
RESOLUTION	4	H	PUR SANG	4	0	3	3662,00	1647,00	5309,00	915,50	260
PARADE BAY	3	M	PUR SANG	1	0	1	3660,00	2745,00	6405,00	3660,00	
SKUKUZA	5	M	PUR SANG	1	0	1	3660,00	0,00	3660,00	3660,00	510
DARK TROOPER	6	H	PUR SANG	1	0	1	3660,00	0,00	3660,00	3660,00	500
AZANIYA	4	F	PUR SANG	1	0	1	3660,00	0,00	3660,00	3660,00	490
CROWN RELIC	3	M	PUR SANG	1	0	1	3660,00	0,00	3660,00	3660,00	
LAGOONE CHOPE	7	F	PUR SANG	7	0	3	3658,00	1645,00	5303,00	522,57	240
GOT HAWK	6	H	PUR SANG	7	0	3	3651,00	1641,00	5292,00	521,57	205
KER STORMY	7	H	PUR SANG	4	0	1	3648,00	1641,00	5289,00	912,00	325
LOOK OF CECCA	4	H	PUR SANG	5	0	1	3648,00	1641,00	5289,00	729,60	220
RAQAT	3	M	PUR SANG	1	0	1	3648,00	2736,00	6384,00	3648,00	
BLACK WALL SHADOW	3	H	PUR SANG	3	0	3	3648,00	2736,00	6384,00	1216,00	320
THE LEGEND	3	H	PUR SANG	1	0	1	3648,00	2736,00	6384,00	3648,00	370
LOVE MY LIFE	3	F	PUR SANG	3	0	1	3648,00	0,00	3648,00	1216,00	350
OASIS BEACON	3	H	PUR SANG	2	0	1	3648,00	2736,00	6384,00	1824,00	
KINGSHIRE	3	M	PUR SANG	3	0	1	3648,00	2736,00	6384,00	1216,00	310
KUMPEL	3	H	PUR SANG	4	0	1	3648,00	2736,00	6384,00	912,00	285
EL BOSNIA	9	H	PUR SANG	1	0	1	3648,00	0,00	3648,00	3648,00	335
CALIFORNIAGOLDRUSH	6	F	PUR SANG	1	0	1	3648,00	0,00	3648,00	3648,00	165
WITE TOAST	3	F	PUR SANG	1	0	1	3648,00	0,00	3648,00	3648,00	290
POTTER NICOLIERE	4	H	PUR SANG	6	0	2	3646,00	1640,00	5286,00	607,67	250
REVE DE NUIT	2	M	PUR SANG	3	0	3	3645,00	2733,00	6378,00	1215,00	
GEORGES VILLE	5	H	PUR SANG	6	0	2	3641,00	1638,00	5279,00	606,83	360
HONG KONG STAR	9	F	PUR SANG	5	0	5	3638,00	1635,00	5273,00	727,60	250
PENNYGRAPHIE	4	F	PUR SANG	4	0	2	3636,00	1231,00	4867,00	909,00	230
SAVANNENSTERN	5	H	PUR SANG	6	0	3	3631,00	0,00	3631,00	605,17	270
OBSIDIAN GLORY	2	F	PUR SANG	3	0	3	3627,00	2720,00	6347,00	1209,00	
MANAROLA	9	F	PUR SANG	3	0	1	3626,00	1631,00	5257,00	1208,67	310
HAVOC	8	M	PUR SANG	1	0	1	3626,00	1631,00	5257,00	3626,00	345
TIGER ROCK	5	H	PUR SANG	4	0	1	3626,00	1631,00	5257,00	906,50	350
GOT LOOK	3	H	PUR SANG	5	0	5	3622,00	2716,00	6338,00	724,40	315
CHIPRANA	3	F	PUR SANG	5	0	4	3622,00	2341,00	5963,00	724,40	260
RAWIYA	4	F	PUR SANG	4	0	2	3621,00	1629,00	5250,00	905,25	330
MEISHO SUGAR	3	F	PUR SANG	4	0	2	3618,00	2712,00	6330,00	904,50	345
THE GOOD MAN	9	M	PUR SANG	3	0	2	3615,00	1626,00	5241,00	1205,00	435
GENEBRIO	4	H	PUR SANG	7	0	6	3605,00	1081,00	4686,00	515,00	210
ZODD	4	H	PUR SANG	5	0	4	3602,00	1619,00	5221,00	720,40	310
REVALITE	5	F	PUR SANG	7	0	3	3600,00	360,00	3960,00	514,29	290
ZAADOR	6	H	PUR SANG	5	0	4	3588,00	1614,00	5202,00	717,60	170
TAKERYA	3	F	PUR SANG	2	0	1	3584,00	2688,00	6272,00	1792,00	390
ALMA MATER	3	F	PUR SANG	2	0	1	3584,00	2688,00	6272,00	1792,00	380
MRS HOLIDAY	5	F	PUR SANG	8	0	3	3582,00	1610,00	5192,00	447,75	295
CAZADERO	4	H	PUR SANG	7	0	5	3579,00	1609,00	5188,00	511,29	275
INDIAN SUNSET	7	F	PUR SANG	5	0	2	3578,00	1609,00	5187,00	715,60	260
LUZITANIE	4	F	PUR SANG	6	0	5	3570,00	1606,00	5176,00	595,00	425
ROATAN	6	H	PUR SANG	3	0	3	3568,00	1605,00	5173,00	1189,33	355
CHECKERED FLAG	2	F	PUR SANG	3	0	3	3562,00	2670,00	6232,00	1187,33	
CODREA	2	M	PUR SANG	2	0	2	3562,00	2671,00	6233,00	1781,00	
GOLDEN SAVIOR	2	F	PUR SANG	2	0	2	3562,00	0,00	3562,00	1781,00	
GREEN SPIRIT	9	H	PUR SANG	4	0	3	3556,00	1600,00	5156,00	889,00	205
QUDILLERO	10	H	PUR SANG	3	0	2	3542,00	1593,00	5135,00	1180,67	225
GREAT PROMISE	6	H	PUR SANG	2	0	2	3540,00	1593,00	5133,00	1770,00	210
SAGUARO	10	H	PUR SANG	4	0	3	3532,00	0,00	3532,00	883,00	200
MYTHO MAG	4	H	PUR SANG	3	0	3	3530,00	1385,00	4915,00	1176,67	270
MAC EMERY	4	H	PUR SANG	4	0	3	3520,00	1583,00	5103,00	880,00	280
TWENTY SEVEN JET	5	H	PUR SANG	5	0	2	3516,00	907,00	4423,00	703,20	205
LILY DES CHAMPS	4	F	PUR SANG	4	0	4	3508,00	318,00	3826,00	877,00	265
CHACHA REAL SMOOTH	2	M	PUR SANG	4	0	4	3501,00	2625,00	6126,00	875,25	
AQUAMAN	4	M	PUR SANG	1	0	1	3500,00	0,00	3500,00	3500,00	
THE PRESIDENT	4	H	PUR SANG	6	0	3	3495,00	1572,00	5067,00	582,50	260
THECLIMB	8	H	PUR SANG	8	0	3	3484,00	1567,00	5051,00	435,50	200
DAZZLE AT DAWN	6	H	PUR SANG	6	0	3	3481,00	1566,00	5047,00	580,17	195
DALMORA	2	F	PUR SANG	1	0	1	3478,00	2607,00	6085,00	3478,00	
BOULEVARD BLANQUI	5	M	PUR SANG	3	0	2	3474,00	1563,00	5037,00	1158,00	
QUEEN LADY GOLD	6	F	PUR SANG	7	0	3	3471,00	1393,00	4864,00	495,86	160
RED COUNTESS	5	F	PUR SANG	6	0	3	3466,00	1244,00	4710,00	577,67	150
ZAAHIR	10	H	PUR SANG	8	0	3	3464,00	1557,00	5021,00	433,00	180
LANAKEN	8	H	PUR SANG	4	0	3	3463,00	1557,00	5020,00	865,75	400
GRACEHILL	6	F	PUR SANG	5	0	3	3460,00	837,00	4297,00	692,00	150
PIRAILLAN	4	H	PUR SANG	7	0	3	3459,00	1555,00	5014,00	494,14	250
MAIA STAR	5	F	PUR SANG	2	0	1	3458,00	1556,00	5014,00	1729,00	390
HASTA LA VISTA	5	H	PUR SANG	1	0	1	3458,00	1556,00	5014,00	3458,00	380
POMELEO	5	M	PUR SANG	1	0	1	3458,00	1556,00	5014,00	3458,00	250
SHIAWASE	4	H	PUR SANG	1	0	1	3458,00	1556,00	5014,00	3458,00	430
PERFECT MAN	3	H	PUR SANG	1	0	1	3458,00	2593,00	6051,00	3458,00	
BUENAVENTURA	3	F	PUR SANG	1	0	1	3458,00	2593,00	6051,00	3458,00	
MAGUELONE	3	H	PUR SANG	1	0	1	3458,00	2593,00	6051,00	3458,00	
DANSEUSE DE DABI	3	F	PUR SANG	1	0	1	3458,00	2593,00	6051,00	3458,00	
HEYBETLI	4	M	PUR SANG	2	0	1	3458,00	1556,00	5014,00	1729,00	400
SAMOR	3	H	PUR SANG	3	0	1	3458,00	2593,00	6051,00	1152,67	350
ESTIVALE	3	F	PUR SANG	2	0	1	3458,00	0,00	3458,00	1729,00	
DOBBA	4	H	PUR SANG	1	0	1	3458,00	0,00	3458,00	3458,00	455
MODELLING	3	F	PUR SANG	3	0	1	3458,00	0,00	3458,00	1152,67	280
KYOTO SPIRIT	3	M	PUR SANG	1	0	1	3458,00	0,00	3458,00	3458,00	
POCA GEN	7	H	PUR SANG	5	0	2	3456,00	1554,00	5010,00	691,20	375
MISTER CLARCK	3	H	PUR SANG	3	0	2	3456,00	2592,00	6048,00	1152,00	320
ST LUNAIRE	3	H	PUR SANG	9	0	2	3456,00	2591,00	6047,00	384,00	265
HOGAN BRIDGE	3	H	PUR SANG	2	0	2	3456,00	2592,00	6048,00	1728,00	
BLOOMERALL	3	F	PUR SANG	2	0	2	3456,00	2592,00	6048,00	1728,00	
CELAGO	3	H	PUR SANG	2	0	2	3456,00	2592,00	6048,00	1728,00	
REVANCHE	5	F	PUR SANG	4	0	2	3453,00	1553,00	5006,00	863,25	285
MATINAL	3	M	PUR SANG	3	0	2	3451,00	2588,00	6039,00	1150,33	370
RAFIKI	4	M	PUR SANG	2	0	2	3438,00	0,00	3438,00	1719,00	275
STADE VELODROME	10	H	PUR SANG	6	0	3	3435,00	1545,00	4980,00	572,50	225
FAVORITE CRIME	5	H	PUR SANG	4	0	2	3434,00	1545,00	4979,00	858,50	275
AZIMUTS	4	H	PUR SANG	2	0	2	3433,00	1543,00	4976,00	1716,50	
BAILEYS ECLAIR	6	H	PUR SANG	8	0	3	3429,00	1542,00	4971,00	428,63	205
DOCTOR RON	7	H	PUR SANG	2	0	2	3425,00	1540,00	4965,00	1712,50	325
BLANCHE SACREE	4	F	PUR SANG	5	0	3	3404,00	1531,00	4935,00	680,80	220
MOODY CHOP	7	H	PUR SANG	9	0	3	3401,00	1530,00	4931,00	377,89	150
FALBALA	5	F	PUR SANG	2	0	2	3390,00	1525,00	4915,00	1695,00	275
GALIK	8	H	PUR SANG	7	0	3	3376,00	1518,00	4894,00	482,29	220
