Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
CHAMBERI	5	H	PUR SANG	2	0	1	3136,00	1410,00	4546,00	1568,00	270
AZIMUTS	4	H	PUR SANG	1	0	1	3136,00	1410,00	4546,00	3136,00	
ORAGEUX	4	H	PUR SANG	1	0	1	3136,00	1410,00	4546,00	3136,00	
THE TINKER	3	M	PUR SANG	4	0	2	3136,00	2352,00	5488,00	784,00	370
MEDITERRANEA BLUES	9	H	PUR SANG	4	0	3	3136,00	1411,00	4547,00	784,00	245
SOLDIERS CHORUS	4	F	PUR SANG	2	0	1	3136,00	1410,00	4546,00	1568,00	
PARANIAK	4	M	PUR SANG	1	0	1	3136,00	1410,00	4546,00	3136,00	405
AMICO	4	H	PUR SANG	1	0	1	3136,00	0,00	3136,00	3136,00	
MELODIC	4	F	PUR SANG	1	0	1	3136,00	0,00	3136,00	3136,00	
GOYA SENORA	10	H	PUR SANG	1	0	1	3132,00	1409,00	4541,00	3132,00	470
BEAUTIFOAL	5	F	PUR SANG	5	0	3	3128,00	1407,00	4535,00	625,60	240
POP LIFE	7	F	PUR SANG	6	0	5	3122,00	1402,00	4524,00	520,33	250
KING KARA	7	H	PUR SANG	4	0	2	3120,00	1403,00	4523,00	780,00	315
FATA MORGANA	3	F	PUR SANG	2	0	2	3120,00	2340,00	5460,00	1560,00	360
TULPAR	4	H	PUR SANG	4	0	3	3120,00	0,00	3120,00	780,00	325
PRAIRIE GLORY	8	H	PUR SANG	3	0	3	3119,00	1403,00	4522,00	1039,67	255
SANDON	4	F	PUR SANG	4	0	2	3109,00	1398,00	4507,00	777,25	220
GAR'N GIN	4	H	PUR SANG	2	0	2	3100,00	0,00	3100,00	1550,00	520
FLAMBOYANTE	7	F	PUR SANG	3	0	1	3098,00	1393,00	4491,00	1032,67	275
MALYA	5	F	PUR SANG	1	0	1	3098,00	1393,00	4491,00	3098,00	235
STRUNG AHEAD	4	F	PUR SANG	1	0	1	3098,00	1393,00	4491,00	3098,00	320
KING RETURN	4	M	PUR SANG	4	0	3	3098,00	1393,00	4491,00	774,50	285
WETTERKOPF	4	M	PUR SANG	2	0	1	3098,00	0,00	3098,00	1549,00	210
CHERGUI	6	H	PUR SANG	2	0	1	3094,00	1392,00	4486,00	1547,00	400
NOTA BENE	4	F	PUR SANG	6	0	1	3094,00	1392,00	4486,00	515,67	260
EAU DE ROSE	3	F	PUR SANG	3	0	1	3094,00	2320,00	5414,00	1031,33	320
GALIK	8	H	PUR SANG	5	0	2	3088,00	1389,00	4477,00	617,60	225
LAGOONE CHOPE	7	F	PUR SANG	6	0	2	3082,00	1386,00	4468,00	513,67	240
KOREM	7	H	PUR SANG	4	0	3	3078,00	1384,00	4462,00	769,50	150
TAMYZ	5	H	PUR SANG	2	0	2	3076,00	1383,00	4459,00	1538,00	345
DANZICA GIRL	4	F	PUR SANG	4	0	2	3075,00	1383,00	4458,00	768,75	240
MAKENO	9	H	PUR SANG	6	0	3	3069,00	1380,00	4449,00	511,50	160
BIBBIENA	5	F	PUR SANG	2	0	2	3065,00	1378,00	4443,00	1532,50	435
CITY OF ANGELS	3	F	PUR SANG	7	0	5	3052,00	2289,00	5341,00	436,00	250
ANAHEIM	3	F	PUR SANG	3	0	2	3050,00	2287,00	5337,00	1016,67	305
NOBLE COTAI	5	M	PUR SANG	4	0	2	3048,00	0,00	3048,00	762,00	205
AL ALAALI	6	H	PUR SANG	6	0	3	3045,00	1370,00	4415,00	507,50	240
CROOK	3	M	PUR SANG	3	0	2	3034,00	2275,00	5309,00	1011,33	340
MON SIOUX	6	H	PUR SANG	3	0	2	3024,00	1360,00	4384,00	1008,00	200
PICNIC ROYAL	10	H	PUR SANG	8	0	4	3020,00	1358,00	4378,00	377,50	220
NAVACERRADA	3	F	PUR SANG	4	0	3	3015,00	2261,00	5276,00	753,75	270
CAPABLE	9	F	PUR SANG	5	0	3	3008,00	1353,00	4361,00	601,60	195
BELCHA	10	H	PUR SANG	3	0	3	3000,00	1349,00	4349,00	1000,00	180
NIKITA DU MAZET	7	F	PUR SANG	3	0	2	3000,00	1350,00	4350,00	1000,00	195
MISS MONTMARTRE	3	F	PUR SANG	2	0	2	3000,00	1125,00	4125,00	1500,00	
DREAM ANGEL	6	H	PUR SANG	8	0	5	2993,00	1346,00	4339,00	374,13	150
PRINCESS OF HABO	3	F	PUR SANG	2	0	2	2991,00	0,00	2991,00	1495,50	
SHE'S BOX OFFICE	2	F	PUR SANG	3	0	2	2991,00	0,00	2991,00	997,00	
TIGRE ROUGE	7	H	PUR SANG	3	0	2	2980,00	1340,00	4320,00	993,33	220
BEAU ROMAN	3	H	PUR SANG	2	0	2	2976,00	2232,00	5208,00	1488,00	325
SHALIMAR	3	F	PUR SANG	2	0	2	2976,00	0,00	2976,00	1488,00	
PURE LEGEND	4	H	PUR SANG	2	0	2	2970,00	1336,00	4306,00	1485,00	410
SUEZ	3	F	PUR SANG	5	0	4	2970,00	2226,00	5196,00	594,00	270
EUGENE SMITH	5	H	PUR SANG	2	0	2	2970,00	1336,00	4306,00	1485,00	400
MRS ROBINSON	5	F	PUR SANG	2	0	2	2967,00	1335,00	4302,00	1483,50	490
JOYEUSE SAGE	7	F	PUR SANG	3	0	1	2954,00	1329,00	4283,00	984,67	285
GOLD AND CASH	7	H	PUR SANG	4	0	1	2954,00	1329,00	4283,00	738,50	290
KARINAS DREAM	7	H	PUR SANG	6	0	1	2954,00	1329,00	4283,00	492,33	290
SUPERCLASS	4	H	PUR SANG	5	0	3	2953,00	1327,00	4280,00	590,60	200
DIWAN SENORA	13	M	PUR SANG	3	0	2	2952,00	1328,00	4280,00	984,00	185
NEBEK BLAGNY	3	M	PUR SANG	4	0	3	2950,00	2212,00	5162,00	737,50	310
VOLKONSKHA	3	F	PUR SANG	8	0	4	2947,00	560,00	3507,00	368,38	240
DULINI	5	F	PUR SANG	4	0	2	2947,00	0,00	2947,00	736,75	325
SHAHBANDAR	6	H	PUR SANG	3	0	3	2943,00	0,00	2943,00	981,00	410
INSIDE MATTERS	5	H	PUR SANG	9	0	3	2941,00	1322,00	4263,00	326,78	280
PRINCE AUBOIS	4	H	PUR SANG	3	0	1	2940,00	1323,00	4263,00	980,00	370
GIPSY PRINCESS	2	F	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
FLORENCIA	2	F	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
PETIT GENIE	2	M	PUR SANG	1	0	1	2940,00	2205,00	5145,00	2940,00	
ZAUBERFLOTE	2	F	PUR SANG	1	0	1	2940,00	0,00	2940,00	2940,00	
KING ROBBE	9	H	PUR SANG	6	0	2	2936,00	1320,00	4256,00	489,33	285
KAR VERT	6	H	PUR SANG	3	0	2	2932,00	1318,00	4250,00	977,33	330
CAZADERO	4	H	PUR SANG	5	0	4	2927,00	1316,00	4243,00	585,40	280
GOOD'ID	6	F	PUR SANG	1	0	1	2926,00	1316,00	4242,00	2926,00	180
ZOKOA	6	H	PUR SANG	4	0	1	2926,00	1316,00	4242,00	731,50	210
RIVAL ORDER	6	H	PUR SANG	2	0	1	2926,00	0,00	2926,00	1463,00	305
BELINSKOV	6	H	PUR SANG	6	0	4	2923,00	1314,00	4237,00	487,17	315
PRINCESSE MANDEL	4	F	PUR SANG	3	0	3	2916,00	1311,00	4227,00	972,00	510
ZELKER	4	M	PUR SANG	2	0	2	2907,00	1307,00	4214,00	1453,50	365
JACK OF TRADES	8	H	PUR SANG	6	0	3	2906,00	0,00	2906,00	484,33	260
EXCESSIVE	3	F	PUR SANG	3	0	2	2900,00	2175,00	5075,00	966,67	265
ZEUDI	3	F	PUR SANG	3	0	3	2899,00	2174,00	5073,00	966,33	335
MIA FAST	3	F	PUR SANG	7	0	5	2883,00	2161,00	5044,00	411,86	245
SHAMBHALLA	3	F	PUR SANG	1	0	1	2880,00	2160,00	5040,00	2880,00	
LADY PINK	7	F	PUR SANG	3	0	3	2877,00	1294,00	4171,00	959,00	195
PARMENIDE	6	H	PUR SANG	5	0	3	2854,00	1283,00	4137,00	570,80	180
TOP TOWN TELL TALE	4	M	PUR SANG	3	0	2	2853,00	1283,00	4136,00	951,00	365
L'ESPELETTE	3	F	PUR SANG	4	0	2	2850,00	0,00	2850,00	712,50	235
HOLSTOMER	3	H	PUR SANG	2	0	2	2840,00	2129,00	4969,00	1420,00	
GRANITEVILLE	3	F	PUR SANG	2	0	2	2840,00	0,00	2840,00	1420,00	370
DIAMOND ROAD	5	H	PUR SANG	4	0	3	2839,00	1276,00	4115,00	709,75	235
BREAK DANCE	3	F	PUR SANG	2	0	1	2814,00	2110,00	4924,00	1407,00	395
X RAYS	5	H	PUR SANG	1	0	1	2814,00	1266,00	4080,00	2814,00	415
HAYA OF STAR	5	H	PUR SANG	2	0	2	2800,00	1260,00	4060,00	1400,00	340
L'AGORA GAME	5	F	PUR SANG	4	0	2	2800,00	540,00	3340,00	700,00	310
RUE ERNESTINE	4	F	PUR SANG	3	0	2	2800,00	720,00	3520,00	933,33	310
WILL POWER	4	H	PUR SANG	2	0	2	2800,00	0,00	2800,00	1400,00	
MUSE DES ONGRAIS	4	F	PUR SANG	3	0	2	2800,00	0,00	2800,00	933,33	
SENORITO	4	H	PUR SANG	5	0	3	2800,00	1259,00	4059,00	560,00	360
CASHLYN CAVALIER	4	H	PUR SANG	2	0	2	2800,00	1260,00	4060,00	1400,00	235
TI BO	3	H	PUR SANG	4	0	4	2800,00	2100,00	4900,00	700,00	420
BID FOR CHESTER	5	H	PUR SANG	4	0	2	2799,00	0,00	2799,00	699,75	365
EMPRESS STAR	5	F	PUR SANG	4	0	2	2796,00	1258,00	4054,00	699,00	185
GREY REIGN	3	F	PUR SANG	2	0	2	2796,00	2097,00	4893,00	1398,00	270
BEST SISTER	3	F	PUR SANG	5	0	4	2791,00	2093,00	4884,00	558,20	260
JUST INSPIRATION	3	F	PUR SANG	2	0	2	2791,00	0,00	2791,00	1395,50	340
SUNRISE MOON	3	F	PUR SANG	5	0	3	2787,00	2090,00	4877,00	557,40	230
PANGAEA	6	H	PUR SANG	5	0	2	2782,00	1251,00	4033,00	556,40	260
EAGLE TREE	3	F	PUR SANG	6	0	4	2777,00	2082,00	4859,00	462,83	255
FALBALA	5	F	PUR SANG	1	0	1	2774,00	1248,00	4022,00	2774,00	280
ROYAL VATI	13	H	PUR SANG	3	0	2	2772,00	1247,00	4019,00	924,00	175
AVENTINO	4	M	PUR SANG	3	0	2	2772,00	1247,00	4019,00	924,00	360
CAP SKIRRING	9	F	PUR SANG	3	0	3	2766,00	1244,00	4010,00	922,00	185
SHATIVA	3	F	PUR SANG	6	0	4	2764,00	2073,00	4837,00	460,67	245
GONDOLO	4	H	PUR SANG	4	0	2	2762,00	1242,00	4004,00	690,50	290
ZULU WARRIOR	6	H	PUR SANG	3	0	2	2757,00	1240,00	3997,00	919,00	405
ANCTOT	7	H	PUR SANG	6	0	3	2742,00	1233,00	3975,00	457,00	245
PICARNAUGAUTH	5	H	PUR SANG	4	0	2	2737,00	1230,00	3967,00	684,25	245
CONCERTO	7	H	PUR SANG	3	0	1	2736,00	1231,00	3967,00	912,00	185
ULTRASOUND	7	H	PUR SANG	3	0	1	2736,00	1231,00	3967,00	912,00	175
PAPATEOU	6	H	PUR SANG	4	0	1	2736,00	1231,00	3967,00	684,00	255
QUEEN'S ANGEL	5	F	PUR SANG	6	0	1	2736,00	1231,00	3967,00	456,00	200
AL AAMRIYA	5	F	PUR SANG	5	0	1	2736,00	1231,00	3967,00	547,20	225
NEW BALL	4	H	PUR SANG	2	0	1	2736,00	1231,00	3967,00	1368,00	255
ENBAKIRUN	3	M	PUR SANG	1	0	1	2736,00	2052,00	4788,00	2736,00	
NOUR AYA	6	F	PUR SANG	5	0	1	2736,00	0,00	2736,00	547,20	150
SALSA ROSE	4	F	PUR SANG	3	0	3	2735,00	1230,00	3965,00	911,67	285
LADY OSPREY	2	F	PUR SANG	2	0	2	2730,00	2047,00	4777,00	1365,00	
SKY DREAM	3	F	PUR SANG	3	0	2	2728,00	2046,00	4774,00	909,33	335
LUCAS TREZY	7	H	PUR SANG	6	0	3	2724,00	1225,00	3949,00	454,00	180
ZENATA	3	F	PUR SANG	5	0	3	2722,00	2041,00	4763,00	544,40	270
CHEVALDOR	4	H	PUR SANG	2	0	2	2722,00	0,00	2722,00	1361,00	330
MY GIRL MOLLY	3	F	PUR SANG	3	0	3	2718,00	2038,00	4756,00	906,00	270
BAYRAMOVA	3	F	PUR SANG	3	0	2	2716,00	2037,00	4753,00	905,33	350
BLACKCLOVER	3	F	PUR SANG	3	0	2	2716,00	2037,00	4753,00	905,33	360
PRIORY ROSE	3	F	PUR SANG	4	0	2	2716,00	2037,00	4753,00	679,00	320
STUNNING HERO	4	H	PUR SANG	6	0	3	2715,00	1221,00	3936,00	452,50	290
FREE MOVEMENT	3	F	PUR SANG	4	0	3	2715,00	2036,00	4751,00	678,75	350
MIGUELITO	4	H	PUR SANG	9	0	4	2710,00	1218,00	3928,00	301,11	150
KAOUASAKI	4	H	PUR SANG	4	0	2	2703,00	1216,00	3919,00	675,75	215
M'GLAMOUR	4	F	PUR SANG	5	0	3	2701,00	1214,00	3915,00	540,20	250
CANDY CHERIE	4	F	PUR SANG	4	0	2	2700,00	1214,00	3914,00	675,00	230
AROWN	6	M	PUR SANG	2	0	2	2689,00	1209,00	3898,00	1344,50	260
D DAY MAN	7	H	PUR SANG	5	0	1	2688,00	1209,00	3897,00	537,60	220
LAMIYA	3	F	PUR SANG	2	0	1	2688,00	2016,00	4704,00	1344,00	
SIMPLY GAME	3	F	PUR SANG	2	0	1	2688,00	2016,00	4704,00	1344,00	
KARANDASH	3	H	PUR SANG	2	0	1	2688,00	2016,00	4704,00	1344,00	
SOVEREIGNTY	3	M	PUR SANG	1	0	1	2688,00	2016,00	4704,00	2688,00	
DESERONTO	3	F	PUR SANG	2	0	1	2688,00	2016,00	4704,00	1344,00	
HOGAN BRIDGE	3	H	PUR SANG	1	0	1	2688,00	2016,00	4704,00	2688,00	
NALON RIVER	3	M	PUR SANG	1	0	1	2688,00	2016,00	4704,00	2688,00	355
MADAME MAGIC	3	F	PUR SANG	2	0	1	2688,00	0,00	2688,00	1344,00	330
UNKNOWN TERRITORY	3	F	PUR SANG	2	0	1	2688,00	2016,00	4704,00	1344,00	320
ASTRA BELLA	3	F	PUR SANG	2	0	1	2688,00	2016,00	4704,00	1344,00	340
SHAPESMITH	3	M	PUR SANG	2	0	1	2688,00	0,00	2688,00	1344,00	
BRIO	5	H	PUR SANG	4	0	4	2686,00	1207,00	3893,00	671,50	300
MORNING FIVE	9	H	PUR SANG	4	0	4	2672,00	1201,00	3873,00	668,00	205
STUPEFIANTE	4	F	PUR SANG	7	0	3	2670,00	1201,00	3871,00	381,43	295
SUNRISE DREAM	4	H	PUR SANG	7	0	2	2668,00	1200,00	3868,00	381,14	225
FELINI	3	H	PUR SANG	2	0	2	2668,00	2001,00	4669,00	1334,00	300
PINYA	4	F	PUR SANG	4	0	2	2656,00	1195,00	3851,00	664,00	250
JOBOAH	5	H	PUR SANG	3	0	2	2635,00	1184,00	3819,00	878,33	270
GRAND ANGEL	5	F	PUR SANG	3	0	2	2628,00	1181,00	3809,00	876,00	270
PALMEIRA EMERY	6	F	PUR SANG	7	0	3	2627,00	1181,00	3808,00	375,29	160
GREEN VALSTAR	3	F	PUR SANG	4	0	2	2625,00	1125,00	3750,00	656,25	245
ICALERO	8	H	PUR SANG	5	0	2	2619,00	1178,00	3797,00	523,80	240
ATANASIO	7	H	PUR SANG	3	0	2	2619,00	1177,00	3796,00	873,00	325
ALMAROMY	4	F	PUR SANG	5	0	4	2614,00	1175,00	3789,00	522,80	330
MEISHO SUGAR	3	F	PUR SANG	3	0	2	2613,00	1959,00	4572,00	871,00	355
DZIELNY WOJTEK	4	M	PUR SANG	4	0	1	2604,00	0,00	2604,00	651,00	330
LOUISE GREEN	4	F	PUR SANG	2	0	2	2602,00	1170,00	3772,00	1301,00	245
MACANELLA	5	F	PUR SANG	5	0	3	2599,00	1168,00	3767,00	519,80	225
SNATCHER	5	H	PUR SANG	6	0	3	2596,00	1168,00	3764,00	432,67	205
TALKA	3	F	PUR SANG	2	0	2	2593,00	1944,00	4537,00	1296,50	
ARAYA	3	F	PUR SANG	2	0	2	2593,00	1944,00	4537,00	1296,50	
NEBULAE	3	F	PUR SANG	2	0	2	2593,00	1944,00	4537,00	1296,50	
REKHALE	5	H	PUR SANG	5	0	2	2592,00	1166,00	3758,00	518,40	260
IKKO	4	H	PUR SANG	3	0	1	2592,00	1166,00	3758,00	864,00	350
TIMBER CIRCLE	4	F	PUR SANG	6	0	3	2587,00	1163,00	3750,00	431,17	325
LA BONITA	5	F	PUR SANG	4	0	2	2572,00	1156,00	3728,00	643,00	265
DELAMINA	3	F	PUR SANG	4	0	3	2570,00	1926,00	4496,00	642,50	310
SAGAZAN ACE	3	H	PUR SANG	4	0	2	2568,00	1926,00	4494,00	642,00	320
PASIPHAE	6	F	PUR SANG	3	0	3	2557,00	1150,00	3707,00	852,33	235
A NOS AMOURS	4	F	PUR SANG	3	0	2	2557,00	1150,00	3707,00	852,33	320
ACATANA	6	F	PUR SANG	2	0	2	2550,00	1147,00	3697,00	1275,00	155
CHANEL GOLD	6	F	PUR SANG	6	0	4	2548,00	1145,00	3693,00	424,67	240
QUARTZ DU HOULEY	6	H	PUR SANG	1	0	1	2548,00	1146,00	3694,00	2548,00	365
VAISSEAU FANTOME	10	M	PUR SANG	1	0	1	2548,00	0,00	2548,00	2548,00	
PLUIE D'ARAIZE	7	F	PUR SANG	5	0	1	2546,00	1145,00	3691,00	509,20	205
STELLA MARINA	6	F	PUR SANG	3	0	1	2546,00	1145,00	3691,00	848,67	275
A BEAUREGARD	5	H	PUR SANG	3	0	2	2544,00	1144,00	3688,00	848,00	370
TAMAGHU	4	H	PUR SANG	3	0	2	2541,00	1143,00	3684,00	847,00	305
EUROPE	2	F	PUR SANG	2	0	2	2541,00	1905,00	4446,00	1270,50	
ISNEAUVILLE	4	F	PUR SANG	3	0	2	2535,00	1140,00	3675,00	845,00	350
GOGUEN SPAISE	6	H	PUR SANG	3	0	2	2531,00	1138,00	3669,00	843,67	345
HAPPY VALENTINE	5	F	PUR SANG	3	0	2	2529,00	0,00	2529,00	843,00	340
FROMONTINE	4	F	PUR SANG	2	0	2	2528,00	1137,00	3665,00	1264,00	310
ALSIMRYA	6	F	PUR SANG	4	0	2	2526,00	1135,00	3661,00	631,50	260
LYNEHAM	3	M	PUR SANG	2	0	1	2515,00	1886,00	4401,00	1257,50	445
BIRGHAM DUB	3	M	PUR SANG	1	0	1	2515,00	1886,00	4401,00	2515,00	
VALZEINA	3	F	PUR SANG	1	0	1	2515,00	0,00	2515,00	2515,00	
THORA	3	F	PUR SANG	1	0	1	2515,00	0,00	2515,00	2515,00	400
UNE FRAGRANCE	4	F	PUR SANG	7	0	3	2514,00	1129,00	3643,00	359,14	190
BLACK DU MORVAN	4	F	PUR SANG	2	0	2	2509,00	0,00	2509,00	1254,50	
MY PRETTY LOVE	3	F	PUR SANG	3	0	2	2500,00	0,00	2500,00	833,33	250
LAST SINN	8	H	PUR SANG	4	0	2	2496,00	1122,00	3618,00	624,00	245
MAYBE	3	F	PUR SANG	3	0	2	2496,00	1872,00	4368,00	832,00	270
NELSON DREAM	3	H	PUR SANG	2	0	2	2496,00	1872,00	4368,00	1248,00	
NOIRA	3	H	PUR SANG	5	0	2	2496,00	1872,00	4368,00	499,20	305
COUNTRY CLUB	3	H	PUR SANG	5	0	2	2494,00	1870,00	4364,00	498,80	280
HOLLYWOOD AFRICANS	7	H	PUR SANG	3	0	2	2491,00	1120,00	3611,00	830,33	340
DENISJONH	5	H	PUR SANG	5	0	2	2484,00	1117,00	3601,00	496,80	330
CULCOR	7	H	PUR SANG	3	0	3	2481,00	0,00	2481,00	827,00	285
ZAZI FAL	3	F	PUR SANG	2	0	2	2480,00	0,00	2480,00	1240,00	
KAIRA	3	F	PUR SANG	2	0	2	2480,00	1860,00	4340,00	1240,00	
BOMARO	5	M	PUR SANG	2	0	2	2476,00	0,00	2476,00	1238,00	280
FLYING SPUR	2	F	PUR SANG	1	0	1	2466,00	1849,00	4315,00	2466,00	
SOULAGE	2	M	PUR SANG	1	0	1	2466,00	1849,00	4315,00	2466,00	
INDY B	3	F	PUR SANG	2	0	1	2466,00	0,00	2466,00	1233,00	
SOUFINA	2	F	PUR SANG	1	0	1	2466,00	0,00	2466,00	2466,00	
LE ROI RENE	4	H	PUR SANG	2	0	2	2457,00	1104,00	3561,00	1228,50	400
KALEO CAESAR	7	H	PUR SANG	4	0	2	2448,00	1101,00	3549,00	612,00	330
FORCE TRANQUILLE	7	F	PUR SANG	5	0	3	2443,00	1098,00	3541,00	488,60	245
GREEN SPIRIT	9	H	PUR SANG	3	0	2	2436,00	1096,00	3532,00	812,00	205
LE ROI LEON	4	H	PUR SANG	4	0	1	2436,00	1096,00	3532,00	609,00	340
HAMURANA SPRINGST	5	H	PUR SANG	1	0	1	2432,00	1094,00	3526,00	2432,00	245
SONARAH	3	F	PUR SANG	5	0	4	2431,00	1467,00	3898,00	486,20	255
ALBERI	5	H	PUR SANG	5	0	3	2429,00	1091,00	3520,00	485,80	230
KERDINA	6	F	PUR SANG	4	0	1	2422,00	1089,00	3511,00	605,50	235
KALIFE ALAPLACE	6	H	PUR SANG	2	0	1	2422,00	1089,00	3511,00	1211,00	280
ROSAY BAY CEN	3	F	PUR SANG	2	0	1	2421,00	1815,00	4236,00	1210,50	350
MYKISS	9	H	PUR SANG	3	0	2	2420,00	1088,00	3508,00	806,67	330
MY SECRET LIGHT	4	H	PUR SANG	5	0	4	2417,00	1086,00	3503,00	483,40	300
DON'T SHUT ME DOWN	4	H	PUR SANG	4	0	3	2410,00	1083,00	3493,00	602,50	370
DEMBEE	6	H	PUR SANG	2	0	2	2407,00	0,00	2407,00	1203,50	320
LALOU	6	F	PUR SANG	2	0	2	2406,00	0,00	2406,00	1203,00	325
BOUCLETE D AUTEUIL	5	F	PUR SANG	2	0	2	2400,00	0,00	2400,00	1200,00	
SARI MAN	3	H	PUR SANG	2	0	2	2400,00	900,00	3300,00	1200,00	275
GOOD NIGHT VASSY	3	F	PUR SANG	2	0	2	2400,00	0,00	2400,00	1200,00	
CHAMPAGNE DEFRANCE	3	F	PUR SANG	5	0	3	2400,00	1200,00	3600,00	480,00	235
PRESSURE TEST	3	F	PUR SANG	5	0	2	2400,00	900,00	3300,00	480,00	265
ZENAYAH	3	F	PUR SANG	4	0	3	2399,00	1798,00	4197,00	599,75	265
PRINCESSE SAPHIR	5	F	PUR SANG	5	0	2	2396,00	1078,00	3474,00	479,20	315
LOVER SONG	4	M	PUR SANG	7	0	3	2389,00	1073,00	3462,00	341,29	320
LADY MADEIRA	4	F	PUR SANG	6	0	3	2387,00	1073,00	3460,00	397,83	230
GOLDEN CALL	7	H	PUR SANG	2	0	1	2380,00	1071,00	3451,00	1190,00	460
CLIMATE CHANGE	6	H	PUR SANG	1	0	1	2380,00	1071,00	3451,00	2380,00	460
ZOLIA D'OROUX	3	F	PUR SANG	3	0	2	2380,00	1785,00	4165,00	793,33	275
LIBERTY LANE	6	H	PUR SANG	1	0	1	2380,00	0,00	2380,00	2380,00	
CHARIBELLE	4	F	PUR SANG	2	0	1	2380,00	1071,00	3451,00	1190,00	445
HOTHEADED	4	H	PUR SANG	1	0	1	2380,00	0,00	2380,00	2380,00	470
MOON OF THE NIGHT	4	F	PUR SANG	6	0	2	2376,00	1069,00	3445,00	396,00	180
ACCEPTANCE	3	F	PUR SANG	3	0	2	2376,00	1782,00	4158,00	792,00	345
CHARLESTON DANCER	3	H	PUR SANG	7	0	2	2368,00	1776,00	4144,00	338,29	285
VALLANDO	8	H	PUR SANG	2	0	2	2351,00	0,00	2351,00	1175,50	235
TRUE STORY	3	F	PUR SANG	3	0	2	2345,00	1758,00	4103,00	781,67	315
WESTMINSTER NIGHT	7	H	PUR SANG	6	0	3	2343,00	1053,00	3396,00	390,50	390
BANKHOVSKI	3	H	PUR SANG	4	0	3	2337,00	1752,00	4089,00	584,25	330
DEVILLA	9	F	PUR SANG	3	0	2	2336,00	1050,00	3386,00	778,67	270
ETERNAL BLESSING	4	F	PUR SANG	3	0	3	2335,00	1050,00	3385,00	778,33	255
AN CHRISTINE	4	F	PUR SANG	4	0	2	2334,00	1050,00	3384,00	583,50	230
ROMANELLO	8	H	PUR SANG	3	0	3	2333,00	1048,00	3381,00	777,67	370
GALORD	7	H	PUR SANG	1	0	1	2331,00	1048,00	3379,00	2331,00	365
MY EDEN JAMES	4	H	PUR SANG	4	0	1	2331,00	1048,00	3379,00	582,75	295
VENDOMYA	4	F	PUR SANG	2	0	1	2331,00	1048,00	3379,00	1165,50	310
HERACLES	4	H	PUR SANG	3	0	1	2331,00	1048,00	3379,00	777,00	320
BORN TO DEFEAT	3	H	PUR SANG	4	0	2	2328,00	1746,00	4074,00	582,00	335
SPINNING MIST	9	F	PUR SANG	5	0	2	2326,00	0,00	2326,00	465,20	185
NEBUCHADNASSER	8	H	PUR SANG	3	0	2	2325,00	0,00	2325,00	775,00	200
TAKE ME I'M YOURS	4	F	PUR SANG	5	0	2	2320,00	1043,00	3363,00	464,00	285
STAR MAUVE	4	F	PUR SANG	7	0	4	2316,00	1040,00	3356,00	330,86	290
KING TREZY	5	H	PUR SANG	1	0	1	2310,00	1039,00	3349,00	2310,00	370
SOLEDAD	4	H	PUR SANG	1	0	1	2310,00	1039,00	3349,00	2310,00	430
ZVAROSHKA	6	F	PUR SANG	2	0	1	2310,00	1039,00	3349,00	1155,00	380
CALLA FONDA	4	F	PUR SANG	1	0	1	2310,00	1039,00	3349,00	2310,00	300
MAGICAL TREASURE	4	F	PUR SANG	1	0	1	2310,00	0,00	2310,00	2310,00	
GOLDEN TRIP	6	F	PUR SANG	4	0	2	2304,00	1036,00	3340,00	576,00	185
GUA LIPA	3	F	PUR SANG	1	0	1	2304,00	1728,00	4032,00	2304,00	380
INSIDIA	3	F	PUR SANG	3	0	1	2304,00	1728,00	4032,00	768,00	385
HOTTOT	3	H	PUR SANG	1	0	1	2304,00	1728,00	4032,00	2304,00	410
SEEWAY	3	M	PUR SANG	4	0	1	2304,00	1728,00	4032,00	576,00	365
AGIOTA	3	H	PUR SANG	1	0	1	2304,00	1728,00	4032,00	2304,00	425
ARKENSTONE	3	H	PUR SANG	4	0	3	2304,00	1728,00	4032,00	576,00	300
GOOD BYE MANU	3	M	PUR SANG	3	0	1	2304,00	1728,00	4032,00	768,00	405
RUBIA QUEEN	3	F	PUR SANG	2	0	1	2304,00	1728,00	4032,00	1152,00	385
FILICUDI	3	M	PUR SANG	2	0	1	2304,00	0,00	2304,00	1152,00	390
EX ANIMO	3	M	PUR SANG	2	0	1	2304,00	0,00	2304,00	1152,00	
DAYTON	4	H	PUR SANG	8	0	4	2293,00	0,00	2293,00	286,63	215
DSCHINGIS AREON	3	H	PUR SANG	4	0	3	2288,00	1716,00	4004,00	572,00	250
MA CHERIE AMOUR	8	F	PUR SANG	6	0	3	2287,00	1028,00	3315,00	381,17	175
DEVIL IN THE SKY	6	H	PUR SANG	2	0	2	2285,00	1028,00	3313,00	1142,50	360
KILOECHO	10	H	PUR SANG	3	0	2	2284,00	1027,00	3311,00	761,33	280
WASACHOP	9	H	PUR SANG	3	0	1	2282,00	1026,00	3308,00	760,67	235
GALIWAY D'ANGE	6	H	PUR SANG	1	0	1	2282,00	1026,00	3308,00	2282,00	220
JUWEL	6	H	PUR SANG	4	0	1	2282,00	1026,00	3308,00	570,50	205
