Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
ALTIAMA	4	F	PUR SANG	3	1	0	8250,00	3712,00	11962,00	2750,00	310
SOUTH TYROL	4	M	PUR SANG	1	1	0	8250,00	3712,00	11962,00	8250,00	
TOASTMASTER	4	H	PUR SANG	1	1	0	8250,00	3712,00	11962,00	8250,00	585
KENCHAK	4	H	PUR SANG	3	1	0	8250,00	3712,00	11962,00	2750,00	335
FRANKLY GOOD CEN	4	M	PUR SANG	2	1	0	8250,00	3712,00	11962,00	4125,00	470
ASTROPARK	4	H	PUR SANG	1	1	0	8250,00	3712,00	11962,00	8250,00	
RETIRO	4	M	PUR SANG	1	1	0	8250,00	3712,00	11962,00	8250,00	410
HERBAL	4	M	PUR SANG	1	1	0	8250,00	0,00	8250,00	8250,00	
QUEEN D'AUNOU	4	F	PUR SANG	7	1	5	8236,00	3704,00	11940,00	1176,57	295
FUTURE FATE	5	H	PUR SANG	1	0	1	8235,00	3705,00	11940,00	8235,00	425
MANDOKI	6	H	PUR SANG	7	1	2	8231,00	3703,00	11934,00	1175,86	240
PAGANY	5	F	PUR SANG	5	2	2	8225,00	3701,00	11926,00	1645,00	510
NIGHT OF THE OPERA	9	H	PUR SANG	7	1	4	8223,00	3698,00	11921,00	1174,71	175
VILLA ADRIENNE	3	F	PUR SANG	4	1	2	8209,00	6154,00	14363,00	2052,25	305
PROLETARIAT	6	H	PUR SANG	7	0	4	8207,00	3692,00	11899,00	1172,43	195
BRIDEGO BRIDGE	11	H	PUR SANG	4	2	2	8200,00	3690,00	11890,00	2050,00	480
MR CASSIOPE	6	H	PUR SANG	4	2	2	8200,00	3690,00	11890,00	2050,00	710
MADAMA	4	F	PUR SANG	3	1	2	8197,00	0,00	8197,00	2732,33	310
MON PAULIN	3	H	PUR SANG	4	0	3	8178,00	6133,00	14311,00	2044,50	375
HARIASA	7	F	PUR SANG	7	1	2	8176,00	3679,00	11855,00	1168,00	200
SIJOUX	5	F	PUR SANG	6	0	4	8173,00	0,00	8173,00	1362,17	280
LADY FRANCA ROSA	3	F	PUR SANG	5	1	2	8168,00	4110,00	12278,00	1633,60	320
HALSEY	3	F	PUR SANG	10	0	9	8168,00	6125,00	14293,00	816,80	285
RIO GRANDE	6	H	PUR SANG	6	1	1	8167,00	3675,00	11842,00	1361,17	270
NARCOS	9	M	PUR SANG	6	1	2	8152,00	3668,00	11820,00	1358,67	280
ALMARIS	3	F	PUR SANG	2	0	2	8152,00	6112,00	14264,00	4076,00	
VATICAN	3	M	PUR SANG	2	0	2	8152,00	6112,00	14264,00	4076,00	
YEP	3	H	PUR SANG	2	0	2	8152,00	0,00	8152,00	4076,00	395
SIRAT	3	M	PUR SANG	2	0	2	8152,00	0,00	8152,00	4076,00	385
MON VIEUX LEON	8	H	PUR SANG	1	1	0	8150,00	3667,00	11817,00	8150,00	335
DARIYA KA DE SAON	4	F	PUR SANG	2	1	0	8150,00	3667,00	11817,00	4075,00	260
BEST SELLER	4	H	PUR SANG	4	1	0	8150,00	3667,00	11817,00	2037,50	300
MIKEY	4	M	PUR SANG	4	1	0	8150,00	3667,00	11817,00	2037,50	370
WICKBURY	4	F	PUR SANG	7	1	0	8150,00	3667,00	11817,00	1164,29	290
VERDANSK	6	H	PUR SANG	1	1	0	8150,00	0,00	8150,00	8150,00	340
DON NIKOLAOS	7	H	PUR SANG	7	1	0	8150,00	0,00	8150,00	1164,29	210
DAMINO	5	M	PUR SANG	1	1	0	8150,00	0,00	8150,00	8150,00	335
SAM PRESSAO	4	M	PUR SANG	6	1	3	8147,00	3665,00	11812,00	1357,83	260
LIWOOD	3	M	PUR SANG	8	0	6	8142,00	6105,00	14247,00	1017,75	355
PAUL DE TARSE	3	H	PUR SANG	4	0	4	8139,00	6104,00	14243,00	2034,75	295
GLORI LEADER	6	H	PUR SANG	7	0	4	8136,00	3659,00	11795,00	1162,29	285
GLOBAL HEALTH	5	H	PUR SANG	3	0	3	8125,00	3654,00	11779,00	2708,33	410
MOON RIDER	6	H	PUR SANG	9	0	6	8122,00	3686,00	11808,00	902,44	260
DERBYCAT	3	F	PUR SANG	3	1	2	8115,00	0,00	8115,00	2705,00	345
ANTAIOS	9	H	PUR SANG	3	1	1	8107,00	3648,00	11755,00	2702,33	260
RABBAH	7	H	PUR SANG	10	0	7	8095,00	3641,00	11736,00	809,50	215
TREIZIEME MOIS	6	H	PUR SANG	3	1	2	8072,00	3632,00	11704,00	2690,67	300
KYTHIRA	3	F	PUR SANG	2	1	1	8068,00	6051,00	14119,00	4034,00	350
REMOONDER	4	F	PUR SANG	5	0	3	8064,00	3627,00	11691,00	1612,80	210
YO SOY	3	H	PUR SANG	4	0	3	8064,00	6048,00	14112,00	2016,00	355
FLEUR D'ORANGER	3	F	PUR SANG	4	0	3	8064,00	6048,00	14112,00	2016,00	315
VIOLET LEDUC	3	M	PUR SANG	3	0	3	8064,00	0,00	8064,00	2688,00	355
HURLEVENT	4	H	PUR SANG	6	1	3	8062,00	3627,00	11689,00	1343,67	250
NAKED MEMORIES	4	H	PUR SANG	5	0	3	8061,00	3626,00	11687,00	1612,20	350
SILVAROLE FAL	3	F	PUR SANG	6	0	4	8060,00	4544,00	12604,00	1343,33	285
HELLO CAREL	3	H	PUR SANG	6	1	3	8056,00	5466,00	13522,00	1342,67	325
ANOTHERMINE	4	F	PUR SANG	5	0	3	8043,00	3618,00	11661,00	1608,60	315
YOUM IN LOVE	9	H	PUR SANG	5	0	3	8040,00	3617,00	11657,00	1608,00	170
VESCO	4	H	PUR SANG	9	1	3	8012,00	3604,00	11616,00	890,22	260
BLU METAL JACKET	7	M	PUR SANG	4	0	3	8008,00	0,00	8008,00	2002,00	310
IL CAPO	5	H	PUR SANG	7	0	5	7988,00	3592,00	11580,00	1141,14	340
ZAURA	3	F	PUR SANG	4	0	3	7973,00	5978,00	13951,00	1993,25	345
HUTTON	6	H	PUR SANG	5	2	2	7972,00	0,00	7972,00	1594,40	250
TOUTELUSIVE	8	F	PUR SANG	4	1	2	7968,00	3585,00	11553,00	1992,00	255
MIA JULIA	4	F	PUR SANG	3	0	3	7948,00	3575,00	11523,00	2649,33	320
CHARLEMAGNE	4	M	PUR SANG	2	1	1	7947,00	3576,00	11523,00	3973,50	330
BATESCA	5	F	PUR SANG	10	0	4	7947,00	3575,00	11522,00	794,70	270
DAKOTA GIRL	5	F	PUR SANG	6	1	4	7940,00	0,00	7940,00	1323,33	290
CALA ROSSA	4	F	PUR SANG	6	1	4	7933,00	3568,00	11501,00	1322,17	320
BOLKHOV	4	H	PUR SANG	5	0	5	7927,00	3564,00	11491,00	1585,40	275
PALAZZO	5	H	PUR SANG	9	0	3	7924,00	3564,00	11488,00	880,44	235
GAZI	3	M	PUR SANG	2	0	2	7910,00	5932,00	13842,00	3955,00	415
GOLDEN HIND	3	H	PUR SANG	4	0	3	7905,00	5927,00	13832,00	1976,25	345
MARBELLESA	3	F	PUR SANG	3	0	3	7904,00	5927,00	13831,00	2634,67	375
RUMPLETEAZER	5	F	PUR SANG	9	0	6	7903,00	3553,00	11456,00	878,11	290
RONNIE ROCKET	6	H	PUR SANG	6	1	5	7900,00	3555,00	11455,00	1316,67	635
IRISHKAMAYA	6	F	PUR SANG	4	0	3	7900,00	3553,00	11453,00	1975,00	315
JOHNNY JANE	4	H	PUR SANG	4	0	4	7889,00	3549,00	11438,00	1972,25	205
PLAY THE GAME	3	F	PUR SANG	9	0	7	7877,00	5906,00	13783,00	875,22	260
MON FAVORI	4	H	PUR SANG	4	0	3	7872,00	3541,00	11413,00	1968,00	320
MINO PICO	7	F	PUR SANG	8	1	2	7862,00	0,00	7862,00	982,75	170
BARISTO	3	M	PUR SANG	3	1	2	7860,00	5893,00	13753,00	2620,00	370
CHOP VAL	9	H	PUR SANG	8	0	5	7850,00	3529,00	11379,00	981,25	305
WESTMINSTER COYOTE	3	M	PUR SANG	4	0	3	7848,00	0,00	7848,00	1962,00	350
SEVENDAY	5	H	PUR SANG	9	0	5	7844,00	3527,00	11371,00	871,56	295
SWEEP AWAY	6	H	PUR SANG	8	0	5	7838,00	3524,00	11362,00	979,75	285
COPAN	4	M	PUR SANG	5	0	4	7829,00	3521,00	11350,00	1565,80	255
RENOUVEAU	2	F	PUR SANG	2	0	2	7826,00	5869,00	13695,00	3913,00	
SYDNEY MOON	2	H	PUR SANG	2	0	2	7826,00	5869,00	13695,00	3913,00	
HAPPY HUNTER	6	H	PUR SANG	4	1	1	7825,00	3521,00	11346,00	1956,25	270
CARTIMANDUA	5	F	PUR SANG	3	0	2	7803,00	3510,00	11313,00	2601,00	300
SPRING EVE	6	F	PUR SANG	2	1	1	7802,00	3510,00	11312,00	3901,00	320
FIGMA	3	F	PUR SANG	4	1	3	7760,00	5819,00	13579,00	1940,00	320
WALIBI CHOP	4	M	PUR SANG	4	0	3	7760,00	3492,00	11252,00	1940,00	650
ROOFTOP	5	H	PUR SANG	8	0	5	7732,00	3477,00	11209,00	966,50	335
LES PETITS PRINCES	4	H	PUR SANG	3	0	3	7731,00	3477,00	11208,00	2577,00	440
MAAVAH	9	F	PUR SANG	6	0	4	7729,00	3475,00	11204,00	1288,17	270
ADICCION	3	H	PUR SANG	7	1	3	7725,00	5793,00	13518,00	1103,57	275
VALDORCIA	3	F	PUR SANG	3	0	2	7721,00	0,00	7721,00	2573,67	415
UNFURLED	4	H	PUR SANG	6	0	3	7711,00	3467,00	11178,00	1285,17	285
READY KING	5	H	PUR SANG	7	1	2	7710,00	3468,00	11178,00	1101,43	245
GOWAY	5	H	PUR SANG	6	1	0	7700,00	3465,00	11165,00	1283,33	350
EVER KATE	5	F	PUR SANG	3	1	0	7700,00	3465,00	11165,00	2566,67	290
JOSEPHINO	7	M	PUR SANG	4	1	0	7700,00	0,00	7700,00	1925,00	360
ANDARTIS	5	H	PUR SANG	2	1	0	7700,00	0,00	7700,00	3850,00	315
MAIGRET	5	M	PUR SANG	2	1	0	7700,00	0,00	7700,00	3850,00	
SIGNORA BELLISSIMA	6	F	PUR SANG	2	1	0	7700,00	0,00	7700,00	3850,00	300
AGELKA	6	F	PUR SANG	4	2	1	7682,00	1881,00	9563,00	1920,50	240
LE LANDIN	3	M	PUR SANG	5	0	5	7665,00	5748,00	13413,00	1533,00	350
SULEYMAN	6	H	PUR SANG	3	0	3	7663,00	3446,00	11109,00	2554,33	275
MARCAN	9	H	PUR SANG	7	0	5	7659,00	3444,00	11103,00	1094,14	185
KING OF CHILL	4	H	PUR SANG	6	0	5	7650,00	3440,00	11090,00	1275,00	315
AVANT NOUS	4	F	PUR SANG	4	0	3	7638,00	3435,00	11073,00	1909,50	340
REMIX	7	H	PUR SANG	4	1	1	7636,00	3435,00	11071,00	1909,00	290
CAMELARUA	4	F	PUR SANG	9	0	6	7631,00	3431,00	11062,00	847,89	255
DALYNSKA	4	F	PUR SANG	5	1	3	7611,00	1398,00	9009,00	1522,20	290
SEND WOOD	4	F	PUR SANG	5	0	4	7608,00	3422,00	11030,00	1521,60	360
DELIRE D'AMOUR	3	F	PUR SANG	8	0	4	7566,00	5674,00	13240,00	945,75	330
PENSE A MOI	6	F	PUR SANG	4	1	1	7560,00	3402,00	10962,00	1890,00	195
LA MOMY	6	F	PUR SANG	5	1	1	7560,00	3402,00	10962,00	1512,00	170
GOOD BOY	2	M	PUR SANG	2	1	1	7560,00	5670,00	13230,00	3780,00	
FOCUS	3	M	PUR SANG	1	0	1	7545,00	5658,00	13203,00	7545,00	460
ALARMING	3	F	PUR SANG	1	0	1	7545,00	0,00	7545,00	7545,00	
SELF CONTROL	3	F	PUR SANG	5	0	3	7540,00	5655,00	13195,00	1508,00	300
JANNET	3	F	PUR SANG	2	0	2	7534,00	0,00	7534,00	3767,00	380
MYBOYFRIEND	7	H	PUR SANG	6	0	4	7526,00	3384,00	10910,00	1254,33	305
STARNBERG	4	M	PUR SANG	5	0	4	7526,00	3385,00	10911,00	1505,20	380
NOUSDEUX	5	F	PUR SANG	8	0	5	7520,00	3381,00	10901,00	940,00	295
JOJO FANTAISIE	3	F	PUR SANG	6	1	2	7504,00	5628,00	13132,00	1250,67	280
DSCHINGIS ANGEL	5	F	PUR SANG	6	0	5	7501,00	3374,00	10875,00	1250,17	170
WUKOLINA	7	F	PUR SANG	3	2	0	7500,00	3374,00	10874,00	2500,00	195
BANMA	4	F	PUR SANG	5	2	0	7500,00	0,00	7500,00	1500,00	220
MARQUISE DES ILES	3	F	PUR SANG	4	1	3	7500,00	5625,00	13125,00	1875,00	550
SI CAPO SI	5	H	PUR SANG	5	0	3	7474,00	3362,00	10836,00	1494,80	215
PACO	8	H	PUR SANG	7	1	1	7431,00	3343,00	10774,00	1061,57	270
DICANTO	2	M	PUR SANG	4	0	4	7421,00	5565,00	12986,00	1855,25	
QAMRAN	3	H	PUR SANG	4	0	4	7418,00	0,00	7418,00	1854,50	345
MASSKO	4	H	PUR SANG	5	1	1	7417,00	3337,00	10754,00	1483,40	275
ART PIECE	4	H	PUR SANG	5	0	4	7416,00	3336,00	10752,00	1483,20	280
HAVANA SIX	7	F	PUR SANG	6	0	4	7414,00	3335,00	10749,00	1235,67	315
POMME SURETTE	4	F	PUR SANG	5	1	3	7406,00	3332,00	10738,00	1481,20	260
INDIFFERENTE	3	F	PUR SANG	2	0	2	7404,00	5552,00	12956,00	3702,00	435
SOURDEVAL	3	H	PUR SANG	3	0	3	7394,00	5545,00	12939,00	2464,67	380
GOD SAVE THE QUEEN	7	F	PUR SANG	4	0	3	7376,00	3318,00	10694,00	1844,00	205
IDAHO JAMES	8	M	PUR SANG	8	0	6	7372,00	3315,00	10687,00	921,50	230
KEEN LADY	4	F	PUR SANG	4	0	4	7370,00	3313,00	10683,00	1842,50	295
ROCQUEMONT	10	M	PUR SANG	6	0	3	7365,00	3312,00	10677,00	1227,50	330
TACT	3	H	PUR SANG	8	1	4	7354,00	2515,00	9869,00	919,25	260
HIGH NOTE	3	H	PUR SANG	2	1	1	7350,00	5512,00	12862,00	3675,00	
CAROMB	4	H	PUR SANG	5	0	3	7341,00	0,00	7341,00	1468,20	405
PUERTO MADERO	7	H	PUR SANG	6	0	5	7336,00	3299,00	10635,00	1222,67	250
GREAT CHARLIE	8	H	PUR SANG	7	0	6	7330,00	3295,00	10625,00	1047,14	245
CHARLIE OSCAR	3	M	PUR SANG	4	0	3	7324,00	0,00	7324,00	1831,00	350
CANKOURA	4	F	PUR SANG	1	0	1	7320,00	3294,00	10614,00	7320,00	500
VALASARA	3	F	PUR SANG	1	0	1	7320,00	5490,00	12810,00	7320,00	445
ROGUE LIGHTNING	6	H	PUR SANG	1	0	1	7320,00	0,00	7320,00	7320,00	480
ARGENTINE TANGO	3	F	PUR SANG	1	0	1	7320,00	0,00	7320,00	7320,00	440
EMPRESS OF LIGHT	3	F	PUR SANG	3	1	2	7312,00	0,00	7312,00	2437,33	335
GREAT ART	6	H	PUR SANG	9	0	6	7304,00	3283,00	10587,00	811,56	280
BOAVISTA	4	F	PUR SANG	7	0	5	7301,00	3284,00	10585,00	1043,00	260
SIMANCAS	6	F	PUR SANG	1	1	0	7300,00	3285,00	10585,00	7300,00	300
ROULETTE	4	H	PUR SANG	3	1	0	7300,00	3285,00	10585,00	2433,33	315
XILOFONO	5	H	PUR SANG	4	0	2	7296,00	3282,00	10578,00	1824,00	355
ROCK OF ROSHA	3	F	PUR SANG	2	0	2	7296,00	0,00	7296,00	3648,00	355
NEBULAE	3	F	PUR SANG	3	0	3	7287,00	5463,00	12750,00	2429,00	365
TERRE SACREE	8	F	PUR SANG	6	1	2	7286,00	3278,00	10564,00	1214,33	155
MISS ESTRELLA	6	F	PUR SANG	8	0	7	7280,00	3275,00	10555,00	910,00	550
SLEEPY SUZY	7	F	PUR SANG	7	0	5	7276,00	3272,00	10548,00	1039,43	255
FRUITION	4	F	PUR SANG	7	0	5	7272,00	3270,00	10542,00	1038,86	250
MONTE CUPOLINO	3	M	PUR SANG	5	0	5	7272,00	0,00	7272,00	1454,40	330
JOURY	4	F	PUR SANG	2	0	2	7269,00	3270,00	10539,00	3634,50	355
AYKIB	3	F	PUR SANG	7	1	5	7260,00	5445,00	12705,00	1037,14	490
MINO GALESTE	4	M	PUR SANG	7	0	4	7260,00	3265,00	10525,00	1037,14	280
DREAM OP FAL	4	M	PUR SANG	8	0	6	7253,00	2542,00	9795,00	906,63	345
WHITE PLATIN	8	H	PUR SANG	4	0	2	7252,00	3262,00	10514,00	1813,00	330
LA DO RE	5	F	PUR SANG	6	0	5	7224,00	3249,00	10473,00	1204,00	280
SEIGNEUR	7	H	PUR SANG	5	0	3	7223,00	0,00	7223,00	1444,60	285
LAUPER	7	F	PUR SANG	5	0	5	7221,00	3246,00	10467,00	1444,20	330
AGAMEMNON	8	H	PUR SANG	6	1	2	7217,00	3246,00	10463,00	1202,83	250
KONIG CHOUCHEN	14	H	PUR SANG	4	1	0	7200,00	3240,00	10440,00	1800,00	195
UM ELNADIM	9	F	PUR SANG	4	1	0	7200,00	3240,00	10440,00	1800,00	245
ROXANA OF CECCA	5	F	PUR SANG	5	1	0	7200,00	3240,00	10440,00	1440,00	185
KNOSSINGTON	4	H	PUR SANG	4	1	0	7200,00	3240,00	10440,00	1800,00	255
RODCHENKO	3	H	PUR SANG	3	1	0	7200,00	5400,00	12600,00	2400,00	330
DRAGON FORCE	2	H	PUR SANG	1	1	0	7200,00	0,00	7200,00	7200,00	
CITY SLICKER	3	H	PUR SANG	3	0	3	7194,00	5395,00	12589,00	2398,00	300
ROCKONADO	3	H	PUR SANG	2	1	1	7186,00	5388,00	12574,00	3593,00	290
VALHALLA	4	H	PUR SANG	3	1	2	7185,00	668,00	7853,00	2395,00	310
DOLLAR DES BOIS	3	H	PUR SANG	3	0	3	7183,00	5386,00	12569,00	2394,33	310
TEMIRI	4	M	PUR SANG	5	0	4	7166,00	3223,00	10389,00	1433,20	265
TORREADOR	4	H	PUR SANG	5	0	4	7164,00	3221,00	10385,00	1432,80	240
MISTER GATZ	5	H	PUR SANG	4	0	3	7152,00	3217,00	10369,00	1788,00	365
DOURIANN	7	H	PUR SANG	3	0	2	7147,00	3215,00	10362,00	2382,33	355
CHAMBERI	5	H	PUR SANG	3	0	2	7146,00	3214,00	10360,00	2382,00	270
RASHFORD	6	M	PUR SANG	2	0	1	7140,00	3213,00	10353,00	3570,00	485
MONT DE SOLEIL	6	H	PUR SANG	2	0	2	7140,00	3213,00	10353,00	3570,00	480
INVOLVEMENT	5	H	PUR SANG	1	0	1	7140,00	0,00	7140,00	7140,00	460
WALDNEBEL	4	M	PUR SANG	1	0	1	7140,00	0,00	7140,00	7140,00	465
LIBYAN KNIGHT	4	H	PUR SANG	5	0	5	7136,00	0,00	7136,00	1427,20	290
SANSURO	3	M	PUR SANG	4	0	4	7132,00	0,00	7132,00	1783,00	350
PRINCE DE MONTFORT	8	H	PUR SANG	3	0	1	7126,00	3206,00	10332,00	2375,33	400
MON RICIN	7	H	PUR SANG	2	0	1	7126,00	3206,00	10332,00	3563,00	395
HASAPIKO	6	F	PUR SANG	1	0	1	7126,00	3206,00	10332,00	7126,00	395
WOOTTON MELODY	5	M	PUR SANG	2	0	1	7126,00	3206,00	10332,00	3563,00	370
CELESTIAL	5	H	PUR SANG	2	0	1	7126,00	3206,00	10332,00	3563,00	415
PRINCESSE TREZY	4	F	PUR SANG	1	0	1	7126,00	3206,00	10332,00	7126,00	375
TYSON	4	H	PUR SANG	3	0	1	7126,00	3206,00	10332,00	2375,33	335
LAKE NAIVASHA	7	F	PUR SANG	5	0	2	7126,00	0,00	7126,00	1425,20	260
ANDINO	9	H	PUR SANG	6	0	3	7123,00	3205,00	10328,00	1187,17	210
NEVER LATE	3	F	PUR SANG	4	0	3	7104,00	5328,00	12432,00	1776,00	325
MISTER BRYAN	4	H	PUR SANG	10	0	5	7100,00	3193,00	10293,00	710,00	200
SACREE PHILOMENE	2	F	PUR SANG	3	0	2	7096,00	5321,00	12417,00	2365,33	
VOTRE AMI	3	H	PUR SANG	2	1	1	7094,00	2320,00	9414,00	3547,00	
TIMES JUBILEE	3	F	PUR SANG	2	0	2	7087,00	0,00	7087,00	3543,50	
KING ARTHUR	3	H	PUR SANG	4	1	2	7078,00	5308,00	12386,00	1769,50	315
LOVE ADDICT	3	F	PUR SANG	8	0	8	7067,00	5299,00	12366,00	883,38	250
DRUIDE	6	H	PUR SANG	6	0	6	7036,00	3163,00	10199,00	1172,67	300
MANA MAHA	8	F	PUR SANG	6	0	3	7034,00	3163,00	10197,00	1172,33	270
INFRAROUGE	3	F	PUR SANG	4	1	2	7026,00	0,00	7026,00	1756,50	345
KING OF THE WORLD	5	H	PUR SANG	4	1	1	7025,00	3161,00	10186,00	1756,25	235
BEAUTIFUL TIME	4	F	PUR SANG	3	1	1	7021,00	3158,00	10179,00	2340,33	280
RHEINLAND	4	F	PUR SANG	9	0	5	7009,00	3152,00	10161,00	778,78	220
ALPE MOTTA	4	F	PUR SANG	5	1	4	7007,00	0,00	7007,00	1401,40	300
WELLINGTON PREMIER	4	M	PUR SANG	3	0	3	6995,00	3146,00	10141,00	2331,67	355
ANOTHER ROSE	4	H	PUR SANG	3	0	3	6983,00	0,00	6983,00	2327,67	355
PRETTY QUEEN	4	F	PUR SANG	4	0	3	6954,00	3127,00	10081,00	1738,50	380
VIVRE LIBRE	4	H	PUR SANG	3	1	2	6944,00	3123,00	10067,00	2314,67	575
L'ABBAYE	3	F	PUR SANG	5	0	3	6942,00	5206,00	12148,00	1388,40	370
JAGDA	6	F	PUR SANG	6	0	4	6941,00	3122,00	10063,00	1156,83	245
ASTREA	3	F	PUR SANG	7	0	6	6937,00	5202,00	12139,00	991,00	300
IDEE DE CHEVAL	6	H	PUR SANG	8	0	4	6936,00	3119,00	10055,00	867,00	280
MADIGAN	6	H	PUR SANG	6	1	3	6935,00	3119,00	10054,00	1155,83	205
SAUZET	3	H	PUR SANG	3	0	3	6931,00	5197,00	12128,00	2310,33	380
KIROVSKY	4	H	PUR SANG	3	0	3	6931,00	0,00	6931,00	2310,33	345
KODI GO	2	M	PUR SANG	2	0	2	6930,00	5197,00	12127,00	3465,00	
LOVING QUEEN	3	F	PUR SANG	7	0	5	6927,00	5195,00	12122,00	989,57	310
SEDE VACANTE	3	F	PUR SANG	7	0	3	6922,00	5191,00	12113,00	988,86	235
MASARO	3	M	PUR SANG	2	0	2	6917,00	5186,00	12103,00	3458,50	
DEUX PONTS	3	M	PUR SANG	2	0	2	6917,00	0,00	6917,00	3458,50	385
SUMACO	3	M	PUR SANG	2	0	2	6917,00	0,00	6917,00	3458,50	
LLANDUDNO	3	M	PUR SANG	2	0	2	6917,00	0,00	6917,00	3458,50	
CONSPIRATOR	3	M	PUR SANG	2	0	2	6916,00	5186,00	12102,00	3458,00	350
REGAL CHIME	3	F	PUR SANG	2	0	2	6916,00	0,00	6916,00	3458,00	
INTERACTIV	4	H	PUR SANG	3	0	2	6916,00	0,00	6916,00	2305,33	410
ECLAIRE LA VIE	5	F	PUR SANG	4	0	3	6907,00	3107,00	10014,00	1726,75	300
NAAD'IN	2	F	PUR SANG	4	0	4	6901,00	5175,00	12076,00	1725,25	
SARALD	3	H	PUR SANG	2	1	1	6900,00	1425,00	8325,00	3450,00	285
PRESA DIRETTA	7	F	PUR SANG	2	0	2	6891,00	3100,00	9991,00	3445,50	385
STEPASIDE BELL	8	M	PUR SANG	6	1	5	6882,00	2842,00	9724,00	1147,00	190
RISKI CHOPE	6	F	PUR SANG	6	0	5	6867,00	3088,00	9955,00	1144,50	205
PICANES	5	F	PUR SANG	5	0	5	6863,00	3087,00	9950,00	1372,60	220
NOBLE CHAMPION	4	M	PUR SANG	1	0	1	6860,00	0,00	6860,00	6860,00	
ALCATOSER	6	H	PUR SANG	9	0	7	6854,00	3082,00	9936,00	761,56	215
SHADIRWAN	5	H	PUR SANG	1	1	0	6850,00	3082,00	9932,00	6850,00	420
TRIPTAJIKA	7	F	PUR SANG	11	1	1	6848,00	3080,00	9928,00	622,55	210
GOLFEUR	5	H	PUR SANG	4	0	3	6847,00	3079,00	9926,00	1711,75	310
POSCHIAVO	4	H	PUR SANG	3	0	3	6846,00	3080,00	9926,00	2282,00	445
VERITABLE	6	H	PUR SANG	5	0	3	6816,00	3066,00	9882,00	1363,20	360
DERNI CHOP	3	H	PUR SANG	3	0	3	6816,00	5112,00	11928,00	2272,00	320
TIMBER LIGHT	5	H	PUR SANG	5	1	2	6800,00	3060,00	9860,00	1360,00	310
MUSE DES ONGRAIS	4	F	PUR SANG	4	1	2	6800,00	0,00	6800,00	1700,00	
BELLE DE CLHOE	4	F	PUR SANG	4	1	3	6800,00	629,00	7429,00	1700,00	240
JUST ONE SPIRIT	4	H	PUR SANG	3	1	2	6800,00	0,00	6800,00	2266,67	
EXQUISE ITALIENNE	3	F	PUR SANG	4	0	4	6800,00	5100,00	11900,00	1700,00	355
TORRONE	4	H	PUR SANG	5	0	2	6792,00	3055,00	9847,00	1358,40	320
SPLENDINO	6	H	PUR SANG	7	0	2	6784,00	3052,00	9836,00	969,14	275
ALREADY QUEEN	5	F	PUR SANG	8	0	7	6768,00	3043,00	9811,00	846,00	215
NO GUTS NO GLORY	3	M	PUR SANG	3	0	3	6763,00	5071,00	11834,00	2254,33	360
BLANCO CHOP	5	H	PUR SANG	6	1	4	6760,00	3042,00	9802,00	1126,67	620
BELCHA	10	H	PUR SANG	4	1	3	6750,00	3036,00	9786,00	1687,50	180
KING MOTIF	8	H	PUR SANG	4	1	2	6741,00	1232,00	7973,00	1685,25	290
LA MAZZI GOGO	5	F	PUR SANG	5	0	3	6724,00	3024,00	9748,00	1344,80	335
TASTEFUL	3	F	PUR SANG	2	0	2	6720,00	5040,00	11760,00	3360,00	370
SAY MY NAME	2	F	PUR SANG	3	0	2	6713,00	5034,00	11747,00	2237,67	
DAYTONINE	3	F	PUR SANG	4	0	3	6706,00	0,00	6706,00	1676,50	315
COUPE D'EUROPE	5	F	PUR SANG	2	1	0	6700,00	3015,00	9715,00	3350,00	345
CANNEZA	4	F	PUR SANG	4	0	2	6700,00	3014,00	9714,00	1675,00	390
RIGEL	4	F	PUR SANG	5	0	4	6697,00	3012,00	9709,00	1339,40	260
MISS CHIQUITA	3	F	PUR SANG	3	0	3	6688,00	5016,00	11704,00	2229,33	390
SEMEUR	11	H	PUR SANG	4	1	1	6687,00	3009,00	9696,00	1671,75	195
MR HARPIN	4	H	PUR SANG	10	0	5	6686,00	3006,00	9692,00	668,60	245
NADIR	3	H	PUR SANG	3	0	3	6686,00	5013,00	11699,00	2228,67	325
TWIN DREAM	5	F	PUR SANG	6	1	2	6676,00	2284,00	8960,00	1112,67	185
AUCOEURDELANUIT	6	H	PUR SANG	7	0	2	6672,00	2462,00	9134,00	953,14	275
CIRCION CHOP	3	M	PUR SANG	4	1	2	6670,00	5002,00	11672,00	1667,50	280
AEDION	3	H	PUR SANG	5	0	3	6669,00	5001,00	11670,00	1333,80	345
BY THE WAY	9	H	PUR SANG	7	0	4	6668,00	2999,00	9667,00	952,57	230
MIMOSA DES SOURCES	4	H	PUR SANG	3	1	2	6650,00	2992,00	9642,00	2216,67	325
LOS SUENOS	4	H	PUR SANG	5	1	1	6642,00	0,00	6642,00	1328,40	260
PALIMERO	9	H	PUR SANG	6	0	6	6641,00	0,00	6641,00	1106,83	150
JAK COHIBA	8	M	PUR SANG	4	2	1	6640,00	2988,00	9628,00	1660,00	490
SANDY EAGLE	4	F	PUR SANG	3	1	1	6635,00	2985,00	9620,00	2211,67	270
DARING FOX	3	H	PUR SANG	5	1	2	6635,00	4976,00	11611,00	1327,00	240
