Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
STEPHANE BREUX	133	225	9	82	153816,00	52051,00	205867,00	16476,00	683,63	1157	2
MME JULIA LACROIX	37	193	9	68	139496,00	60489,00	199985,00	25450,00	722,78	3770	5
SIMON PLANQUE	82	119	9	56	166226,00	65805,00	232031,00	26627,00	1396,86	2027	1
SOUFIANE SAADI	72	102	9	48	128061,00	46516,00	174577,00	18621,00	1255,50	1779	1
ENZO CRUBLET	73	86	9	44	94283,00	35120,00	129403,00	16681,00	1096,31	1292	1
LEON WOLFF	31	42	9	17	140565,00	70165,00	210730,00	20823,00	3346,79	4534	1
ARTHUR MOSSE	42	104	8	50	129644,00	48349,00	177993,00	19712,00	1246,58	3087	2
MME LUANA DUPELIN LALUNG	20	84	8	46	66520,00	40318,00	106838,00	13245,00	791,90	3326	4
LUCAS ZULIANI	20	26	8	16	150313,00	0,00	150313,00	26772,00	5781,27	7516	1
CLEMENT GUITRAUD	20	26	8	10	76560,00	11325,00	87885,00	13086,00	2944,62	3828	1
MR GUILLAUME MILLET	64	113	7	67	187260,00	89780,00	277040,00	31341,00	1657,17	2926	2
VINCENT CHENET	65	99	7	47	112297,00	24231,00	136528,00	20766,00	1134,31	1728	2
GABRIELE CONGIU	26	101	7	47	110219,00	61022,00	171241,00	19707,00	1091,28	4239	4
MME CECILIA POIRIER	66	85	7	33	64561,00	21642,00	86203,00	12171,00	759,54	978	1
OISIN MURPHY	35	40	7	21	1341634,00	64172,00	1405806,00	15096,00	33540,85	38332	1
MME MATHILDE CABAL	93	144	6	70	104648,00	39632,00	144280,00	16609,00	726,72	1125	2
XAVIER BERGERON	62	98	6	51	107002,00	51890,00	158892,00	19553,00	1091,86	1726	2
DAMIEN MORIN	58	102	6	41	102123,00	44997,00	147120,00	17847,00	1001,21	1761	2
RICHARD JUTEAU	50	96	6	36	95718,00	33325,00	129043,00	16876,00	997,06	1914	2
MME CAMILLE COLLET-VIDAL	12	77	6	34	100586,00	50404,00	150990,00	14864,00	1306,31	8382	6
DYLAN ALBERCA-GAVILAN	45	66	6	32	89105,00	39962,00	129067,00	15220,00	1350,08	1980	1
LOUIS NOMIS	39	51	6	23	94624,00	50673,00	145297,00	15616,00	1855,37	2426	1
STEPHANE LADJADJ	26	38	6	21	124898,00	59690,00	184588,00	17456,00	3286,79	4804	1
MME LEANE DAVID	34	60	6	21	48355,00	17435,00	65790,00	7909,00	805,92	1422	2
MME ALISON MASSIN	40	62	6	20	98723,00	38665,00	137388,00	12065,00	1592,31	2468	2
CHRISTOPHE BILLARDELLO	25	47	6	20	68756,00	36227,00	104983,00	12443,00	1462,89	2750	2
RICARDO MANUEL SOUSA FERREIRA	23	28	6	11	72640,00	38828,00	111468,00	13817,00	2594,29	3158	1
MME ANGELA DAIFI	38	74	5	35	99367,00	56984,00	156351,00	20197,00	1342,80	2615	2
FRANCK TORRALBA	31	75	5	34	47085,00	25887,00	72972,00	9157,00	627,80	1519	2
