Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
DARYZ	3	M	PUR SANG	6	5	1	3000740,00	107805,00	3108545,00	500123,33	575
MINNIE HAUK	3	F	PUR SANG	1	0	1	1143000,00	0,00	1143000,00	1143000,00	535
CAMILLE PISSARRO	3	M	PUR SANG	2	1	1	931395,00	0,00	931395,00	465697,50	525
SOSIE	4	M	PUR SANG	4	2	2	911950,00	115489,00	1027439,00	227987,50	550
GEZORA	3	F	PUR SANG	5	2	2	794660,00	280569,00	1075229,00	158932,00	525
DIEGO VELAZQUEZ	4	M	PUR SANG	1	1	0	571400,00	0,00	571400,00	571400,00	535
AVENTURE	4	F	PUR SANG	5	3	1	548380,00	150088,00	698468,00	109676,00	535
CUALIFICAR	3	M	PUR SANG	7	4	2	523445,00	0,00	523445,00	74777,86	520
SAHLAN	3	M	PUR SANG	5	2	1	509720,00	130874,00	640594,00	101944,00	530
AL GHADEER	6	M	ARABE	1	1	0	500000,00	0,00	500000,00	500000,00	600
ZARIGANA	3	F	PUR SANG	3	2	1	434280,00	149711,00	583991,00	144760,00	510
HENRI MATISSE	3	M	PUR SANG	2	1	1	394290,00	0,00	394290,00	197145,00	545
MARANOA CHARLIE	3	M	PUR SANG	5	3	2	379430,00	124286,00	503716,00	75886,00	535
LEFFARD	3	M	PUR SANG	7	3	1	376340,00	93693,00	470033,00	53762,86	530
PUERTO RICO	2	M	PUR SANG	2	2	0	371410,00	0,00	371410,00	185705,00	535
ARROW EAGLE	4	M	PUR SANG	7	5	0	362090,00	112943,00	475033,00	51727,14	530
WOODSHAUNA	3	M	PUR SANG	6	3	3	358494,00	119273,00	477767,00	59749,00	525
BEDTIME STORY	3	F	PUR SANG	5	0	3	308620,00	0,00	308620,00	61724,00	505
CAPE ORATOR	2	M	PUR SANG	3	2	1	288575,00	5715,00	294290,00	96191,67	475
BARNAVARA	3	F	PUR SANG	1	1	0	285700,00	0,00	285700,00	285700,00	495
GIAVELLOTTO	6	M	PUR SANG	1	0	1	285500,00	0,00	285500,00	285500,00	545
CANDELARI	4	H	PUR SANG	4	3	1	273060,00	95449,00	368509,00	68265,00	525
SAJIR	4	M	PUR SANG	4	2	1	266132,00	0,00	266132,00	66533,00	540
QUISISANA	5	F	PUR SANG	4	3	0	264010,00	61664,00	325674,00	66002,50	525
LUWSAIL	5	M	ARABE	4	1	3	255000,00	20500,00	275500,00	63750,00	555
HM ALCHAHINE	5	M	ARABE	2	1	1	250000,00	10000,00	260000,00	125000,00	595
SIBAYAN	4	H	PUR SANG	5	3	2	230240,00	103607,00	333847,00	46048,00	530
NOTABLE SPEECH	4	M	PUR SANG	1	0	1	228600,00	0,00	228600,00	228600,00	530
CALANDAGAN	4	H	PUR SANG	1	1	0	228560,00	0,00	228560,00	228560,00	590
DIAMOND NECKLACE	2	F	PUR SANG	1	1	0	228560,00	45712,00	274272,00	228560,00	
GREEN SPIRIT	2	F	PUR SANG	5	4	1	227870,00	0,00	227870,00	45574,00	500
TRINITY COLLEGE	3	M	PUR SANG	2	0	2	222810,00	0,00	222810,00	111405,00	520
BYZANTINE DREAM	4	M	PUR SANG	2	1	1	210830,00	0,00	210830,00	105415,00	550
CANKOURA	3	F	PUR SANG	6	3	2	201400,00	103044,00	304444,00	33566,67	500
ASFOORA	7	F	PUR SANG	1	1	0	199990,00	0,00	199990,00	199990,00	515
VENETIAN SUN	2	F	PUR SANG	1	1	0	199990,00	0,00	199990,00	199990,00	485
SEVENNA'S KNIGHT	5	M	PUR SANG	7	0	7	187967,00	0,00	187967,00	26852,43	505
FIRST LOOK	4	H	PUR SANG	5	3	2	187210,00	84244,00	271454,00	37442,00	530
CONSENT	3	F	PUR SANG	2	1	1	186060,00	0,00	186060,00	93030,00	480
ROSALLION	4	M	PUR SANG	1	0	1	182880,00	0,00	182880,00	182880,00	535
MAP OF STARS	4	H	PUR SANG	4	2	1	182680,00	73976,00	256656,00	45670,00	535
YELLOW JERSEY	3	H	PUR SANG	4	3	1	181145,00	38358,00	219503,00	45286,25	515
NIGHTTIME	2	M	PUR SANG	5	3	2	178190,00	83350,00	261540,00	35638,00	510
RB MARY LYLAH	5	F	ARABE	2	1	1	175000,00	0,00	175000,00	87500,00	560
RIDARI	3	M	PUR SANG	6	2	2	173880,00	122601,00	296481,00	28980,00	520
DOUBLE MAJOR	5	H	PUR SANG	6	2	4	171967,00	73508,00	245475,00	28661,17	505
CAMPACITE	2	M	PUR SANG	6	3	3	171470,00	38992,00	210462,00	28578,33	495
DETAIN	3	M	PUR SANG	2	0	1	171450,00	0,00	171450,00	85725,00	500
FALLEN ANGEL	4	F	PUR SANG	1	1	0	171420,00	0,00	171420,00	171420,00	505
CABALLO DE MAR	4	H	PUR SANG	2	1	0	171420,00	0,00	171420,00	85710,00	505
HAJMAH	4	F	ARABE	4	3	1	168500,00	43075,00	211575,00	42125,00	530
MANDANABA	3	F	PUR SANG	4	1	2	159965,00	69588,00	229553,00	39991,25	505
SURVIE	4	F	PUR SANG	4	0	3	154300,00	38010,00	192310,00	38575,00	505
SAMANGAN	2	M	PUR SANG	4	3	1	151558,00	0,00	151558,00	37889,50	505
JONQUIL	3	M	PUR SANG	1	0	1	148590,00	0,00	148590,00	148590,00	510
PIERRE BONNARD	2	M	PUR SANG	1	1	0	142850,00	0,00	142850,00	142850,00	500
SHES PERFECT	3	F	PUR SANG	3	0	2	141730,00	0,00	141730,00	47243,33	510
THE LION IN WINTER	3	M	PUR SANG	3	0	2	137160,00	0,00	137160,00	45720,00	520
LAZZAT	4	H	PUR SANG	3	1	2	127068,00	35463,00	162531,00	42356,00	545
GODSPEED	3	F	PUR SANG	7	2	3	120930,00	81276,00	202206,00	17275,71	495
GO MAN	2	M	PUR SANG	7	2	5	116660,00	32894,00	149554,00	16665,71	465
QUEENSTOWN	5	H	PUR SANG	2	0	2	114300,00	0,00	114300,00	57150,00	495
DANCING GEMINI	4	M	PUR SANG	2	0	1	114300,00	0,00	114300,00	57150,00	535
SEE THE FIRE	4	F	PUR SANG	1	0	1	114300,00	0,00	114300,00	114300,00	540
TENNESSEE STUD	3	M	PUR SANG	2	1	1	112640,00	0,00	112640,00	56320,00	505
NO LUNCH	4	M	PUR SANG	8	5	0	111600,00	50220,00	161820,00	13950,00	505
STREET SHOW	2	M	PUR SANG	6	1	5	111022,00	46216,00	157238,00	18503,67	480
NEW GROUND	3	H	PUR SANG	5	0	5	110560,00	0,00	110560,00	22112,00	505
LAFFAN	3	M	ARABE	4	4	0	110000,00	36250,00	146250,00	27500,00	525
MADAME LY	2	F	PUR SANG	17	6	10	109244,00	81927,00	191171,00	6426,12	440
ALVA	5	F	PUR SANG	9	3	4	108271,00	48720,00	156991,00	12030,11	460
SILIUS	3	M	PUR SANG	8	3	4	108000,00	81000,00	189000,00	13500,00	480
SUNLY	3	F	PUR SANG	4	3	1	107180,00	0,00	107180,00	26795,00	465
RAYIF	2	M	PUR SANG	3	2	1	105170,00	0,00	105170,00	35056,67	500
LOUISA BANBOU	4	F	CHEVAL AUTRE QUE PUR SANG	6	4	2	105101,00	0,00	105101,00	17516,83	
GRAND STARS	4	F	PUR SANG	6	0	6	104990,00	0,00	104990,00	17498,33	505
LATAKIA	4	F	PUR SANG	5	3	1	104860,00	0,00	104860,00	20972,00	470
UTHER	3	M	PUR SANG	6	1	4	104580,00	59592,00	164172,00	17430,00	500
ALOHI ALII	3	M	PUR SANG	2	1	0	104310,00	0,00	104310,00	52155,00	540
MY HIGHNESS	2	F	PUR SANG	4	3	1	104080,00	0,00	104080,00	26020,00	495
BEL ET BIEN	5	H	PUR SANG	6	3	3	104040,00	46818,00	150858,00	17340,00	465
BAY CITY ROLLER	3	M	PUR SANG	4	0	4	103370,00	0,00	103370,00	25842,50	530
QUDDWAH	5	M	PUR SANG	4	2	1	102860,00	0,00	102860,00	25715,00	515
GOOD GIFT	6	H	PUR SANG	11	2	7	102620,00	46179,00	148799,00	9329,09	475
DREAMLINER	3	M	PUR SANG	7	3	3	102100,00	76575,00	178675,00	14585,71	505
NABUCCO AL MAURY	5	M	ARABE	2	0	2	101250,00	562,00	101812,00	50625,00	560
KAADI	3	F	PUR SANG	10	3	6	100740,00	0,00	100740,00	10074,00	480
ESPOIR AVENIR	3	M	PUR SANG	8	2	6	100640,00	64487,00	165127,00	12580,00	505
PRESAGE NOCTURNE	5	M	PUR SANG	3	1	2	100122,00	39567,00	139689,00	33374,00	515
RABBIT'S FOOT	3	F	PUR SANG	6	2	4	99765,00	55964,00	155729,00	16627,50	485
TUMBLER	6	H	PUR SANG	8	2	6	98020,00	44108,00	142128,00	12252,50	475
NARISSA	2	F	PUR SANG	4	1	3	97880,00	48264,00	146144,00	24470,00	485
KALIS DE LA BRUNIE AA	5	F	ANGLO-ARABE	8	6	2	97750,00	0,00	97750,00	12218,75	
JAWWAL	3	H	PUR SANG	2	1	1	97410,00	29052,00	126462,00	48705,00	525
IMPERIAL ME CEN	2	M	PUR SANG	7	2	4	96670,00	63075,00	159745,00	13810,00	490
LANZELOT GOLD	4	M	PUR SANG	8	2	3	95760,00	43092,00	138852,00	11970,00	445
HORIZON DORE	5	H	PUR SANG	5	1	3	95755,00	38630,00	134385,00	19151,00	515
BIBBIENA	4	F	PUR SANG	9	4	4	93095,00	41892,00	134987,00	10343,89	440
MEDUSA MERGER	3	F	PUR SANG	7	3	2	93000,00	69749,00	162749,00	13285,71	450
ALCANTOR	4	M	PUR SANG	4	1	2	93000,00	30430,00	123430,00	23250,00	515
TRIBALIST	6	M	PUR SANG	3	1	2	92680,00	0,00	92680,00	30893,33	525
CONTENTIOUS SOUL	4	H	PUR SANG	6	2	3	92530,00	41637,00	134167,00	15421,67	445
BETTER TOGETHER	3	F	PUR SANG	4	2	1	92330,00	0,00	92330,00	23082,50	505
VERTBOIS	4	H	PUR SANG	8	1	5	91360,00	41112,00	132472,00	11420,00	485
LIGHT THE GHOST	3	F	PUR SANG	7	3	3	90585,00	0,00	90585,00	12940,71	495
KIAMBA	3	F	PUR SANG	7	1	5	90520,00	0,00	90520,00	12931,43	460
RB KINGMAKER	6	M	ARABE	4	2	1	90000,00	0,00	90000,00	22500,00	575
MURAAD	5	M	ARABE	4	1	2	90000,00	15600,00	105600,00	22500,00	555
CHICA DE CIUDAD	4	F	PUR SANG	9	3	4	89655,00	0,00	89655,00	9961,67	450
BAILEYS BACHELOR	4	H	PUR SANG	14	4	8	89602,00	40319,00	129921,00	6400,14	410
AZIMPOUR	3	M	PUR SANG	4	1	3	89550,00	0,00	89550,00	22387,50	510
STOLEN KISS	3	M	PUR SANG	11	3	6	89122,00	66841,00	155963,00	8102,00	465
AFJAN	2	M	PUR SANG	5	2	2	87220,00	65415,00	152635,00	17444,00	475
DIVINE CHRISNAT	5	F	PUR SANG	19	3	11	86578,00	38956,00	125534,00	4556,74	440
SURABAD	3	M	PUR SANG	7	2	4	85945,00	64458,00	150403,00	12277,86	475
GINALYAH	3	F	PUR SANG	9	1	8	85940,00	55017,00	140957,00	9548,89	480
TOPGEAR	6	M	PUR SANG	3	1	1	85868,00	35923,00	121791,00	28622,67	510
GRAFT	2	M	PUR SANG	8	1	7	85299,00	0,00	85299,00	10662,38	455
IRESINE	8	H	PUR SANG	5	2	3	84805,00	35421,00	120226,00	16961,00	505
CASAPUEBLO	4	H	PUR SANG	8	0	7	84660,00	38097,00	122757,00	10582,50	505
GOLDEN CALL	6	H	PUR SANG	7	3	3	84315,00	37941,00	122256,00	12045,00	480
RAFALE DESIGN	3	H	PUR SANG	3	2	1	84000,00	0,00	84000,00	28000,00	480
NITOI	3	M	PUR SANG	6	2	3	82875,00	0,00	82875,00	13812,50	505
RELAXX	3	F	PUR SANG	7	1	5	81450,00	61087,00	142537,00	11635,71	470
GSTAAD	2	M	PUR SANG	1	0	1	80010,00	0,00	80010,00	80010,00	515
NORTHERN CHAMPION	2	M	PUR SANG	2	1	0	80000,00	0,00	80000,00	40000,00	
ROSE GHAIYYATH	2	F	PUR SANG	1	1	0	80000,00	0,00	80000,00	80000,00	
CAMBRONNE	5	H	PUR SANG	10	3	5	79648,00	35841,00	115489,00	7964,80	460
MONDIALITO D'HUEZ	3	H	CHEVAL AUTRE QUE PUR SANG	4	4	0	79500,00	0,00	79500,00	19875,00	
AIDAN'S PHONE	3	H	PUR SANG	9	3	4	78048,00	58536,00	136584,00	8672,00	440
BATAL YOUMZAIN	3	M	PUR SANG	10	3	5	77820,00	58364,00	136184,00	7782,00	450
MONTEILLE	4	F	PUR SANG	4	2	0	76600,00	34470,00	111070,00	19150,00	505
CREW DRAGON	8	H	PUR SANG	17	4	13	76590,00	34462,00	111052,00	4505,29	410
SAINT ETIENNE	5	H	PUR SANG	6	2	0	76500,00	34425,00	110925,00	12750,00	460
JOHNNY HAMMER	4	H	PUR SANG	5	2	2	76405,00	34381,00	110786,00	15281,00	430
GOYA SENORA	9	H	PUR SANG	6	1	5	76302,00	34335,00	110637,00	12717,00	495
AMERICAN GLORY	4	F	PUR SANG	11	2	6	75620,00	34028,00	109648,00	6874,55	385
POLYVEGA	3	F	PUR SANG	7	1	4	75500,00	56625,00	132125,00	10785,71	460
MERANO	3	M	PUR SANG	10	2	8	75330,00	0,00	75330,00	7533,00	465
TORTISAMBERT	4	H	PUR SANG	11	1	10	75277,00	33872,00	109149,00	6843,36	405
DIOPTASE	3	H	PUR SANG	8	3	5	74490,00	55866,00	130356,00	9311,25	455
POSCHIAVO	3	H	PUR SANG	8	3	4	74350,00	55762,00	130112,00	9293,75	460
FRANCE ANGLO'JAC AA	4	H	ANGLO-ARABE DE COMPLEMENT	8	3	5	74323,00	0,00	74323,00	9290,38	
MASTER CATH	3	M	PUR SANG	8	4	4	74060,00	55544,00	129604,00	9257,50	435
LAITH	3	M	PUR SANG	13	3	6	73850,00	55386,00	129236,00	5680,77	400
HYPERCORE	4	H	PUR SANG	10	4	3	73154,00	0,00	73154,00	7315,40	485
CENTENARIO	6	H	PUR SANG	9	3	4	72875,00	32792,00	105667,00	8097,22	420
FLAMME ROUGE	3	F	PUR SANG	4	4	0	72800,00	54600,00	127400,00	18200,00	460
REGALIEN	6	M	PUR SANG	22	3	15	72389,00	32570,00	104959,00	3290,41	330
MAX VERST	6	H	PUR SANG	18	3	13	72195,00	32484,00	104679,00	4010,83	385
STEP MORNING	7	H	PUR SANG	10	3	4	72002,00	32399,00	104401,00	7200,20	410
FIRE REBEL	4	H	PUR SANG	16	4	9	71975,00	32384,00	104359,00	4498,44	385
GERARD TER BORCH	3	H	PUR SANG	9	2	6	71966,00	49848,00	121814,00	7996,22	400
MONT DE SOLEIL	5	H	PUR SANG	4	2	1	71700,00	32265,00	103965,00	17925,00	500
JUNKO	6	H	PUR SANG	4	0	4	71535,00	26703,00	98238,00	17883,75	520
BOTICELLI	3	H	PUR SANG	12	3	8	70849,00	53134,00	123983,00	5904,08	410
FORCHESTER	6	H	PUR SANG	10	1	7	70718,00	31822,00	102540,00	7071,80	405
CLEA CHOPE	2	F	PUR SANG	8	3	3	70005,00	52502,00	122507,00	8750,63	480
AUDUBON PARK	3	F	PUR SANG	3	2	1	69600,00	52200,00	121800,00	23200,00	480
MIDAK	3	H	PUR SANG	4	3	1	69530,00	52147,00	121677,00	17382,50	480
UN INSTANT	4	M	PUR SANG	11	3	3	69350,00	31207,00	100557,00	6304,55	455
TRUE TEDESCO	6	H	PUR SANG	11	2	5	69177,00	0,00	69177,00	6288,82	390
ILDA ROSA	3	F	PUR SANG	8	2	6	69145,00	0,00	69145,00	8643,13	460
ZABIARI	4	M	PUR SANG	5	3	1	68905,00	31007,00	99912,00	13781,00	505
CHIBITTY	3	H	PUR SANG	7	3	3	68790,00	51592,00	120382,00	9827,14	490
OLYMPIC GOAL	5	H	PUR SANG	6	1	3	68692,00	30909,00	99601,00	11448,67	400
PARACHUTISTE	3	H	PUR SANG	6	3	1	68645,00	51483,00	120128,00	11440,83	505
APOGEO	3	M	PUR SANG	10	2	6	68582,00	51436,00	120018,00	6858,20	405
COLTRANE	8	H	PUR SANG	1	0	1	68580,00	0,00	68580,00	68580,00	500
SANTORINI STAR	4	F	PUR SANG	1	0	1	68580,00	0,00	68580,00	68580,00	485
JANUARY	3	F	PUR SANG	2	0	1	68580,00	0,00	68580,00	34290,00	520
NO LIMIT DREAM	5	H	PUR SANG	14	2	7	68468,00	30808,00	99276,00	4890,57	390
REACH THE SKY	3	M	PUR SANG	10	4	3	68226,00	51169,00	119395,00	6822,60	460
INTERNAUTE	4	M	PUR SANG	4	1	2	68180,00	30681,00	98861,00	17045,00	495
LOUIS DEUX	3	M	PUR SANG	26	4	19	68084,00	51059,00	119143,00	2618,62	335
MARLOWE	5	H	PUR SANG	21	3	17	67837,00	30521,00	98358,00	3230,33	330
QILIN QUEEN	3	F	PUR SANG	2	1	0	67830,00	0,00	67830,00	33915,00	480
CONVERGENT	3	M	PUR SANG	1	1	0	67830,00	0,00	67830,00	67830,00	505
GREEN SENSE	2	F	PUR SANG	1	1	0	67830,00	0,00	67830,00	67830,00	440
SUBAHIYAH	3	F	ARABE	3	2	1	67500,00	17500,00	85000,00	22500,00	515
MORPHEWAN	5	M	PUR SANG	14	2	11	67371,00	30315,00	97686,00	4812,21	435
BULLACE	7	H	PUR SANG	7	2	2	67060,00	0,00	67060,00	9580,00	460
ZABEEL LIGHT	4	F	PUR SANG	6	2	3	66940,00	30123,00	97063,00	11156,67	485
BIRR CASTLE	5	H	PUR SANG	5	2	2	66470,00	29910,00	96380,00	13294,00	505
KING GOLD	8	M	PUR SANG	4	1	2	66160,00	29772,00	95932,00	16540,00	495
GOLIATH	5	H	PUR SANG	3	1	2	66080,00	0,00	66080,00	22026,67	540
MON RICIN	6	H	PUR SANG	12	2	9	65958,00	29678,00	95636,00	5496,50	395
WAYBREAKER	2	M	PUR SANG	4	2	1	65950,00	44587,00	110537,00	16487,50	470
DUMONET	3	M	PUR SANG	6	2	3	65910,00	49432,00	115342,00	10985,00	485
FRODON DU PECOS AA	3	M	ANGLO-ARABE	4	4	0	65650,00	0,00	65650,00	16412,50	
BRITANIA	3	F	PUR SANG	9	2	7	65340,00	49003,00	114343,00	7260,00	370
ALPAGE	6	H	PUR SANG	10	4	4	65124,00	29305,00	94429,00	6512,40	385
C'EST VRAI	3	M	PUR SANG	6	4	2	64950,00	48711,00	113661,00	10825,00	480
ALEM	3	H	PUR SANG	7	3	4	64630,00	48472,00	113102,00	9232,86	445
INDALIMOS	3	F	PUR SANG	4	1	2	64600,00	48450,00	113050,00	16150,00	475
MASAIYA	4	F	PUR SANG	9	2	5	64272,00	0,00	64272,00	7141,33	410
TEN HORNS	4	M	PUR SANG	13	1	12	64256,00	28912,00	93168,00	4942,77	455
ZAYDANN	3	M	PUR SANG	5	3	2	64150,00	48112,00	112262,00	12830,00	500
CHARLESQUINT	8	H	PUR SANG	17	4	7	63958,00	28779,00	92737,00	3762,24	340
SIYOUKING	4	H	PUR SANG	8	2	4	63919,00	28761,00	92680,00	7989,88	400
TEMPTABLE	3	F	PUR SANG	6	3	3	63800,00	0,00	63800,00	10633,33	445
ZIA AGNESE	3	F	PUR SANG	6	1	3	63710,00	47782,00	111492,00	10618,33	470
PENTAOUR	6	H	PUR SANG	10	3	4	63330,00	28498,00	91828,00	6333,00	425
SWEET CHOP	3	M	PUR SANG	12	1	11	63133,00	47348,00	110481,00	5261,08	415
AFOGADO	3	H	PUR SANG	7	2	3	62990,00	47242,00	110232,00	8998,57	445
UTHRED	3	H	PUR SANG	6	3	2	62720,00	47039,00	109759,00	10453,33	505
GALLIUS	3	H	PUR SANG	20	4	12	62684,00	47009,00	109693,00	3134,20	365
ROMANELLO	7	H	PUR SANG	18	4	13	62653,00	27467,00	90120,00	3480,72	370
QUALIXIA	4	F	PUR SANG	9	3	4	62130,00	0,00	62130,00	6903,33	440
SAIDI EL FAL	4	M	PUR SANG	6	3	2	62100,00	27945,00	90045,00	10350,00	505
GRECIAN DESTINY	3	M	PUR SANG	7	3	3	62100,00	46574,00	108674,00	8871,43	465
MYSOKO STAR	3	F	CHEVAL AUTRE QUE PUR SANG	7	2	5	62020,00	0,00	62020,00	8860,00	
LE COMBAT CONTINUE	4	F	PUR SANG	8	0	7	61862,00	27837,00	89699,00	7732,75	450
DILAWAR	8	H	PUR SANG	4	2	1	61200,00	27540,00	88740,00	15300,00	490
KOVEL	4	M	PUR SANG	7	2	4	61130,00	0,00	61130,00	8732,86	450
MELBORA	5	F	PUR SANG	13	2	9	60873,00	27390,00	88263,00	4682,54	355
SAPRISTI	5	H	PUR SANG	8	1	5	60768,00	27343,00	88111,00	7596,00	360
DSCHINGIS RANGER	4	M	PUR SANG	15	3	7	60758,00	27339,00	88097,00	4050,53	405
MORSAN	9	H	PUR SANG	17	2	8	60541,00	27240,00	87781,00	3561,24	305
GAMESTARS	4	H	PUR SANG	6	1	3	60500,00	27224,00	87724,00	10083,33	470
SIMCA MILLE	6	M	PUR SANG	4	3	1	60440,00	27198,00	87638,00	15110,00	505
WHAT ELSE CHOP	5	H	PUR SANG	20	5	11	60302,00	27132,00	87434,00	3015,10	305
SUMMER SAIL	3	M	PUR SANG	6	2	4	60070,00	0,00	60070,00	10011,67	435
TITO MO CEN	3	M	PUR SANG	6	2	3	59980,00	44985,00	104965,00	9996,67	470
CROQUIS	3	M	PUR SANG	5	2	3	59870,00	0,00	59870,00	11974,00	455
KIMI REY	2	F	PUR SANG	5	2	2	59685,00	0,00	59685,00	11937,00	460
NATIONAL SERVICE	8	H	PUR SANG	15	1	8	59151,00	26616,00	85767,00	3943,40	390
BEVAN	6	H	PUR SANG	9	1	7	59085,00	26587,00	85672,00	6565,00	445
ARLONG FAL	2	M	PUR SANG	9	3	5	59068,00	44298,00	103366,00	6563,11	460
AMJAAD	3	F	ARABE	6	1	5	58750,00	21812,00	80562,00	9791,67	505
SEONA	3	F	PUR SANG	10	1	7	58708,00	44031,00	102739,00	5870,80	390
PLEASEMAN	5	H	PUR SANG	7	2	4	58180,00	26181,00	84361,00	8311,43	470
ZINGARO	3	M	PUR SANG	8	1	5	58075,00	43555,00	101630,00	7259,38	460
BEST SECRET	3	M	PUR SANG	3	2	1	58050,00	43537,00	101587,00	19350,00	490
WINDFLOWER	3	F	PUR SANG	10	5	3	58020,00	43513,00	101533,00	5802,00	430
LA MAZZI GOGO	4	F	PUR SANG	11	5	4	57781,00	26000,00	83781,00	5252,82	345
POMPEO DREAM	3	M	PUR SANG	2	0	2	57635,00	6176,00	63811,00	28817,50	460
HOTHEADED	3	H	PUR SANG	4	2	2	57630,00	0,00	57630,00	14407,50	480
BOOGIE	7	H	PUR SANG	15	4	9	57350,00	25805,00	83155,00	3823,33	390
FLAMING STONE	3	F	PUR SANG	4	1	2	57150,00	0,00	57150,00	14287,50	475
ONE LOOK	4	F	PUR SANG	1	0	1	57150,00	0,00	57150,00	57150,00	485
SARDINIAN WARRIOR	4	M	PUR SANG	1	0	1	57150,00	0,00	57150,00	57150,00	520
A BOY NAMED SUSIE	2	M	PUR SANG	1	0	1	57150,00	0,00	57150,00	57150,00	460
DOCKLANDS	5	M	PUR SANG	1	0	1	57100,00	0,00	57100,00	57100,00	535
KOURPLUVIX	3	H	PUR SANG	7	4	3	57045,00	42782,00	99827,00	8149,29	430
RHIYANNA	2	F	PUR SANG	5	2	2	57000,00	42750,00	99750,00	11400,00	465
FOCUS	2	M	PUR SANG	3	1	2	57000,00	23250,00	80250,00	19000,00	460
CHAUMIERE DE PRE	3	H	PUR SANG	11	2	6	56973,00	42729,00	99702,00	5179,36	405
MOOJEED	2	M	PUR SANG	4	1	3	56865,00	42648,00	99513,00	14216,25	470
QUIET KING	3	H	PUR SANG	8	2	5	56765,00	42572,00	99337,00	7095,63	425
HAPPY BIRTHDAY AA	3	F	*ANGLO-ARABE COMPLEMENT*	6	3	3	56678,00	0,00	56678,00	9446,33	
SIAM PARAGON	6	H	PUR SANG	7	1	3	56380,00	25371,00	81751,00	8054,29	475
TERANGA	5	F	PUR SANG	23	5	12	56345,00	25351,00	81696,00	2449,78	290
TRUST ON	3	M	PUR SANG	7	3	2	56314,00	42235,00	98549,00	8044,86	480
GAME RUN	6	H	PUR SANG	10	1	8	56286,00	25326,00	81612,00	5628,60	430
CHARLIE DE LA BRUNIE AA	3	F	*ANGLO-ARABE COMPLEMENT*	5	3	2	56270,00	0,00	56270,00	11254,00	
CACOFONIX	3	M	PUR SANG	5	2	2	56190,00	35850,00	92040,00	11238,00	495
EL PEQUENIO	3	H	PUR SANG	11	1	6	56034,00	42025,00	98059,00	5094,00	385
SCARFACE	7	H	PUR SANG	21	1	15	56028,00	25209,00	81237,00	2668,00	360
TAJLINA	3	F	PUR SANG	2	1	1	56000,00	42000,00	98000,00	28000,00	455
DAMASK BLADE	8	H	PUR SANG	14	3	8	55912,00	25158,00	81070,00	3993,71	400
EAGLEHAWK	6	M	PUR SANG	16	4	5	55881,00	25145,00	81026,00	3492,56	345
LANAKEN	7	H	PUR SANG	7	2	4	55691,00	25059,00	80750,00	7955,86	430
NEPALAIS	7	H	PUR SANG	14	3	4	55606,00	25022,00	80628,00	3971,86	375
MOTION	5	H	PUR SANG	9	3	3	55510,00	24979,00	80489,00	6167,78	400
ZIGGY STAR	3	M	PUR SANG	7	2	3	55400,00	41549,00	96949,00	7914,29	385
INSTANT FRAGILE	3	M	PUR SANG	5	2	1	55400,00	41549,00	96949,00	11080,00	475
BENAMIRA	3	F	PUR SANG	7	2	5	55360,00	41519,00	96879,00	7908,57	430
TOYOTOMI	4	M	PUR SANG	6	1	3	55320,00	24894,00	80214,00	9220,00	465
RIMBAULT	6	H	PUR SANG	11	3	7	55317,00	0,00	55317,00	5028,82	375
DOBBA	3	H	PUR SANG	9	2	4	55298,00	0,00	55298,00	6144,22	455
COLGAN SENORA	4	H	PUR SANG	6	2	2	55202,00	24840,00	80042,00	9200,33	415
JEUDIXX	2	F	PUR SANG	5	1	3	55195,00	41396,00	96591,00	11039,00	440
PRESA DIRETTA	6	F	PUR SANG	7	3	1	55180,00	24831,00	80011,00	7882,86	400
TILILA	4	F	PUR SANG	6	2	1	55120,00	24804,00	79924,00	9186,67	410
KABOOM	4	F	PUR SANG	17	2	11	55007,00	0,00	55007,00	3235,71	335
PONNTOS	7	M	PUR SANG	4	0	4	54965,00	0,00	54965,00	13741,25	485
LA CEIBA	3	F	PUR SANG	8	2	6	54924,00	41192,00	96116,00	6865,50	400
EMIT	3	H	PUR SANG	2	0	2	54900,00	0,00	54900,00	27450,00	460
RIYAK	7	H	PUR SANG	16	5	7	54552,00	24544,00	79096,00	3409,50	320
ACTO	3	H	PUR SANG	10	1	6	54466,00	40848,00	95314,00	5446,60	390
GOOD SPEED	3	H	PUR SANG	11	0	9	54298,00	40722,00	95020,00	4936,18	380
AL UQDA	3	F	PUR SANG	6	3	0	54150,00	40612,00	94762,00	9025,00	450
PASSINGSHOT	3	H	PUR SANG	12	3	6	54123,00	40591,00	94714,00	4510,25	400
ALMIRO	5	H	PUR SANG	8	1	3	53790,00	24205,00	77995,00	6723,75	395
SWEET AS	5	H	PUR SANG	18	5	3	53652,00	24142,00	77794,00	2980,67	300
AMILCARE	3	M	PUR SANG	7	3	3	53486,00	40114,00	93600,00	7640,86	445
EPONINE	3	F	PUR SANG	5	1	3	53350,00	0,00	53350,00	10670,00	460
ANSSIO	3	H	PUR SANG	8	4	3	53300,00	39975,00	93275,00	6662,50	430
THREE PEARLS	3	F	PUR SANG	9	1	7	53106,00	39829,00	92935,00	5900,67	420
RASHABAR	3	M	PUR SANG	2	0	2	53070,00	39802,00	92872,00	26535,00	510
