Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
BELISA BAY IRE	2	F	PUR SANG	2	0	2	6930,00	0,00	6930,00	3465,00	
SEDE VACANTE	3	F	PUR SANG	4	0	3	6922,00	5191,00	12113,00	1730,00	270
MUST BAY	3	M	PUR SANG	2	0	2	6916,00	5186,00	12102,00	3458,00	390
CONSPIRATOR	3	M	PUR SANG	2	0	2	6916,00	5186,00	12102,00	3458,00	350
GREAT CHARLIE	8	H	PUR SANG	5	0	5	6898,00	3101,00	9999,00	1379,00	250
LIBYAN KNIGHT GB	4	H	PUR SANG	4	0	4	6889,00	0,00	6889,00	1722,00	300
LANDARYNA	8	F	PUR SANG	6	0	4	6862,00	3087,00	9949,00	1143,00	170
CHESTER SKY (GB)	5	H	PUR SANG	5	0	3	6848,00	3079,00	9927,00	1369,00	275
GOLFEUR (GB)	5	H	PUR SANG	4	0	3	6847,00	3079,00	9926,00	1711,00	310
SMILE FOR ME	4	F	PUR SANG	5	0	3	6830,00	3072,00	9902,00	1366,00	305
GLORI LEADER	6	H	PUR SANG	4	0	3	6822,00	3068,00	9890,00	1705,00	295
QAMRAN GB	3	H	PUR SANG	3	0	3	6801,00	0,00	6801,00	2267,00	350
DECLA	3	H	PUR SANG	4	0	4	6768,00	5075,00	11843,00	1692,00	315
TENYEARSAFTER	5	H	PUR SANG	8	0	4	6766,00	3043,00	9809,00	845,00	200
TASTEFUL (GB)	3	F	PUR SANG	2	0	2	6720,00	5040,00	11760,00	3360,00	370
HAPPY HUNTER	6	H	PUR SANG	2	1	0	6700,00	3015,00	9715,00	3350,00	270
COUPE D'EUROPE	5	F	PUR SANG	2	1	0	6700,00	3015,00	9715,00	3350,00	345
PHIL THE FLUTER IRE	6	H	PUR SANG	2	1	0	6700,00	0,00	6700,00	3350,00	205
RIGEL	4	F	PUR SANG	5	0	4	6697,00	3012,00	9709,00	1339,00	260
PALM SPRINGS	3	F	PUR SANG	2	0	2	6694,00	3519,00	10213,00	3347,00	375
MISS CHIQUITA	3	F	PUR SANG	3	0	3	6688,00	5016,00	11704,00	2229,00	390
SEMEUR	11	H	PUR SANG	4	1	1	6687,00	3009,00	9696,00	1671,00	195
MINO GALESTE	4	M	PUR SANG	4	0	3	6676,00	3003,00	9679,00	1669,00	290
CAMELARUA	4	F	PUR SANG	6	0	4	6671,00	2999,00	9670,00	1111,00	255
CIRCION CHOP	3	M	PUR SANG	4	1	2	6670,00	5002,00	11672,00	1667,00	280
BY THE WAY	9	H	PUR SANG	6	0	4	6668,00	2999,00	9667,00	1111,00	235
AYKIB	3	F	PUR SANG	5	1	4	6660,00	4995,00	11655,00	1332,00	500
PAS DANSANT	3	H	PUR SANG	2	0	2	6650,00	4987,00	11637,00	3325,00	390
LOS SUENOS SWI	4	H	PUR SANG	3	1	1	6642,00	0,00	6642,00	2214,00	275
ETRE	4	F	PUR SANG	4	0	3	6636,00	2985,00	9621,00	1659,00	295
SANDY EAGLE	4	F	PUR SANG	3	1	1	6635,00	2985,00	9620,00	2211,00	270
DOUBLE EFFECT (IRE)	6	F	PUR SANG	3	0	3	6626,00	2980,00	9606,00	2208,00	260
LEOPARDUCCIO	6	H	PUR SANG	6	0	2	6624,00	2980,00	9604,00	1104,00	335
NASDAQ	5	M	PUR SANG	3	0	2	6624,00	2980,00	9604,00	2208,00	355
WOOD ROSE	3	M	PUR SANG	4	0	4	6624,00	4968,00	11592,00	1656,00	320
RANCON ROYALE (IRE)	7	H	PUR SANG	4	0	2	6624,00	2980,00	9604,00	1656,00	325
SCHUMAN	4	M	PUR SANG	4	0	3	6616,00	2976,00	9592,00	1654,00	390
EL VEGAS (IRE)	3	M	PUR SANG	6	0	6	6610,00	4956,00	11566,00	1101,00	330
ILDOUCE FLECHOIS	8	H	PUR SANG	3	1	1	6607,00	2972,00	9579,00	2202,00	305
REGGAE TIME	3	M	PUR SANG	4	2	1	6600,00	4950,00	11550,00	1650,00	525
KESHAPOUR (GB)	5	H	PUR SANG	2	0	2	6594,00	2966,00	9560,00	3297,00	460
MAGIC TUNIS	6	H	PUR SANG	3	0	3	6587,00	2963,00	9550,00	2195,00	245
TAJLINA (GB)	4	F	PUR SANG	1	0	1	6585,00	2963,00	9548,00	6585,00	455
FOR WIN IRE	5	H	PUR SANG	3	0	3	6580,00	0,00	6580,00	2193,00	270
RAGE CHOPE	3	F	PUR SANG	6	0	4	6578,00	4933,00	11511,00	1096,00	260
BOAVISTA (IRE)	4	F	PUR SANG	5	0	3	6555,00	2949,00	9504,00	1311,00	265
ROSE PRAIRIE	3	F	PUR SANG	7	1	3	6532,00	4898,00	11430,00	933,00	275
SILVER TOWER	4	F	PUR SANG	6	0	3	6501,00	2924,00	9425,00	1083,00	285
SKADOOSH	5	H	PUR SANG	6	1	2	6492,00	2920,00	9412,00	1082,00	230
DSCHINGIS NECKARA	3	F	PUR SANG	4	1	3	6490,00	4866,00	11356,00	1622,00	310
HAPPY LADY	4	F	PUR SANG	2	0	2	6482,00	2915,00	9397,00	3241,00	300
KAPETANIOS	6	H	PUR SANG	4	0	4	6466,00	2907,00	9373,00	1616,00	285
REJAITT IRE	4	F	PUR SANG	3	1	1	6462,00	0,00	6462,00	2154,00	275
HARTWOOD MAN	7	H	PUR SANG	4	0	3	6460,00	2906,00	9366,00	1615,00	270
DREAM WUKAIR	6	F	PUR SANG	6	0	4	6456,00	2903,00	9359,00	1076,00	200
IL CAPO	5	H	PUR SANG	5	0	3	6452,00	2902,00	9354,00	1290,00	345
MR SAY	2	M	PUR SANG	2	0	2	6440,00	4829,00	11269,00	3220,00	
OPIUM OF SUCCESS	2	H	PUR SANG	2	0	2	6440,00	4829,00	11269,00	3220,00	
XCLUSIVITE	4	F	PUR SANG	2	1	1	6430,00	2893,00	9323,00	3215,00	320
SUDDEN DEATH	8	H	PUR SANG	4	0	4	6422,00	2551,00	8973,00	1605,00	160
VANINA RUNAWAY	3	F	PUR SANG	3	1	1	6402,00	4801,00	11203,00	2134,00	300
JOYCE GALESTE	7	F	PUR SANG	3	1	0	6400,00	2880,00	9280,00	2133,00	260
LIO DE LA PLATA	5	F	PUR SANG	1	1	0	6400,00	2880,00	9280,00	6400,00	260
BOBROVKHA	4	F	PUR SANG	4	1	0	6400,00	2880,00	9280,00	1600,00	260
LE ROUGE CHINOIS DEN	6	H	PUR SANG	3	1	0	6400,00	0,00	6400,00	2133,00	265
MOURAT	4	H	PUR SANG	5	0	3	6400,00	2879,00	9279,00	1280,00	320
CHAPELLE SIXTINE	3	F	PUR SANG	2	0	2	6398,00	4798,00	11196,00	3199,00	380
SAY MY NAME	2	F	PUR SANG	1	0	1	6398,00	4798,00	11196,00	6398,00	
SPEEDSTER	5	H	PUR SANG	5	0	3	6361,00	2861,00	9222,00	1272,00	330
VARENNE	4	H	PUR SANG	6	0	3	6354,00	2857,00	9211,00	1059,00	285
LA MAZZI GOGO	5	F	PUR SANG	4	0	2	6336,00	2850,00	9186,00	1584,00	335
NEVER LATE	3	F	PUR SANG	2	0	2	6336,00	4752,00	11088,00	3168,00	
FLEUR D'ORANGER (IRE)	3	F	PUR SANG	2	0	2	6336,00	4752,00	11088,00	3168,00	
ANOTHER ROSE SPA	4	H	PUR SANG	2	0	2	6336,00	0,00	6336,00	3168,00	355
MEXICANA	3	F	PUR SANG	5	0	3	6335,00	4750,00	11085,00	1267,00	280
SORBETTO	3	M	PUR SANG	2	0	2	6335,00	4750,00	11085,00	3167,00	395
INDIAN PACIFIC	10	H	PUR SANG	5	0	5	6307,00	2837,00	9144,00	1261,00	285
L'ABBAYE	3	F	PUR SANG	3	0	2	6302,00	4726,00	11028,00	2100,00	390
GOLDEN BLUSH	4	F	PUR SANG	6	0	5	6289,00	2829,00	9118,00	1048,00	305
AMEDRAS	9	H	PUR SANG	4	0	2	6288,00	2829,00	9117,00	1572,00	370
NARGIZ	4	F	PUR SANG	3	1	1	6281,00	2825,00	9106,00	2093,00	325
THE TOP GATSBY	6	F	PUR SANG	3	0	2	6272,00	2820,00	9092,00	2090,00	380
CAMBRONNE	6	H	PUR SANG	2	0	2	6264,00	2818,00	9082,00	3132,00	440
BURATTINA IRE	8	F	PUR SANG	2	1	0	6250,00	0,00	6250,00	3125,00	290
VILLEQUIER (GB)	4	H	PUR SANG	2	1	0	6250,00	2812,00	9062,00	3125,00	300
MARMARA GB	4	F	PUR SANG	1	1	0	6250,00	0,00	6250,00	6250,00	300
WELLINGTON PREMIER	4	M	PUR SANG	2	0	2	6232,00	2803,00	9035,00	3116,00	355
MAKAROV	4	H	PUR SANG	3	0	2	6230,00	2802,00	9032,00	2076,00	305
JOH SPIRIT	7	F	PUR SANG	4	0	3	6219,00	2797,00	9016,00	1554,00	370
RIGEL BLUE	3	F	PUR SANG	2	0	2	6213,00	4659,00	10872,00	3106,00	
THARPE	5	H	PUR SANG	4	0	4	6197,00	2787,00	8984,00	1549,00	250
BARBADIN (GB)	9	H	PUR SANG	4	0	3	6167,00	2775,00	8942,00	1541,00	275
ESHBELIA	5	F	PUR SANG	4	1	2	6160,00	2772,00	8932,00	1540,00	600
WINDJANA	8	F	PUR SANG	7	0	5	6150,00	2765,00	8915,00	878,00	265
GALICE	3	F	PUR SANG	2	0	2	6146,00	2593,00	8739,00	3073,00	
SITULA	3	F	PUR SANG	3	0	2	6146,00	4609,00	10755,00	2048,00	
LOVING QUEEN	3	F	PUR SANG	3	0	3	6144,00	4608,00	10752,00	2048,00	330
SENONNIAN	4	H	PUR SANG	5	0	3	6122,00	2754,00	8876,00	1224,00	340
LORD POST OFFICE	7	M	PUR SANG	6	0	3	6117,00	2752,00	8869,00	1019,00	215
KAMETA	6	F	PUR SANG	4	0	2	6116,00	2751,00	8867,00	1529,00	250
COCO LIGHT	8	H	PUR SANG	2	1	1	6110,00	2749,00	8859,00	3055,00	170
MEFIE TOI	3	H	PUR SANG	5	0	4	6107,00	4580,00	10687,00	1221,00	370
PAPILLE D'ARGENT	4	H	PUR SANG	4	0	3	6104,00	2746,00	8850,00	1526,00	315
MARCHEMALO	4	H	PUR SANG	3	0	2	6084,00	2737,00	8821,00	2028,00	365
DANDY STYLE IRE	3	M	PUR SANG	2	0	1	6080,00	0,00	6080,00	3040,00	
CUNCERTO	7	H	PUR SANG	2	0	2	6068,00	2730,00	8798,00	3034,00	360
MOUTRAKI IRE	8	H	PUR SANG	3	1	0	6050,00	0,00	6050,00	2016,00	255
PREMIERA	3	F	PUR SANG	4	0	4	6026,00	4519,00	10545,00	1506,00	280
HUNGRY HEART	5	H	PUR SANG	4	0	3	6023,00	2709,00	8732,00	1505,00	335
GOLDENPALM	3	H	PUR SANG	3	0	3	6022,00	4515,00	10537,00	2007,00	290
TOREBEK	3	M	PUR SANG	5	0	4	5997,00	4497,00	10494,00	1199,00	280
VALHALLA	4	H	PUR SANG	2	1	1	5985,00	668,00	6653,00	2992,00	
KIM KARALA	6	F	PUR SANG	4	0	3	5980,00	2690,00	8670,00	1495,00	250
MAYA CHOP	4	H	PUR SANG	8	0	5	5979,00	2689,00	8668,00	747,00	195
HATFAVILLE	5	F	PUR SANG	2	0	2	5976,00	2688,00	8664,00	2988,00	220
MAGIC VATI	9	H	PUR SANG	8	1	1	5966,00	2684,00	8650,00	745,00	170
THE DOCTOR	4	H	PUR SANG	4	0	4	5959,00	2680,00	8639,00	1489,00	370
TAPIOCA PEARL	4	F	PUR SANG	1	1	0	5950,00	2677,00	8627,00	5950,00	355
MAYISKI	4	H	PUR SANG	2	1	0	5950,00	2677,00	8627,00	2975,00	295
QUEEN LAURIE	4	F	PUR SANG	1	1	0	5950,00	2677,00	8627,00	5950,00	
YAMANAKA	4	H	PUR SANG	1	1	0	5950,00	2677,00	8627,00	5950,00	350
MADAMA GB	4	F	PUR SANG	1	1	0	5950,00	0,00	5950,00	5950,00	310
ANOTHER LIGHT GB	4	F	PUR SANG	1	1	0	5950,00	0,00	5950,00	5950,00	370
BRIGHT FUTURE IRE	4	F	PUR SANG	1	1	0	5950,00	0,00	5950,00	5950,00	320
ERLING GER	4	M	PUR SANG	2	1	0	5950,00	0,00	5950,00	2975,00	335
SINDBAD GER	4	H	PUR SANG	1	1	0	5950,00	0,00	5950,00	5950,00	
NEROKAS	8	H	PUR SANG	6	0	4	5944,00	2674,00	8618,00	990,00	210
CAPOUCHINE	3	F	PUR SANG	8	0	7	5929,00	4444,00	10373,00	741,00	260
CAHAGNES	4	F	PUR SANG	2	0	2	5928,00	2666,00	8594,00	2964,00	305
MISSION D'ESPOIR	4	F	PUR SANG	4	0	2	5909,00	2658,00	8567,00	1477,00	280
WHATAHERO IRE	4	H	PUR SANG	5	0	3	5906,00	0,00	5906,00	1181,00	310
THUNDERHEART	5	H	PUR SANG	7	0	5	5905,00	2654,00	8559,00	843,00	250
VALIENTE	3	M	PUR SANG	4	0	3	5901,00	4425,00	10326,00	1475,00	335
KING OF CHILL (IRE)	4	H	PUR SANG	5	0	4	5900,00	2653,00	8553,00	1180,00	315
POPPIE SAN	5	F	PUR SANG	2	0	2	5880,00	2645,00	8525,00	2940,00	255
APPEN	2	F	PUR SANG	2	0	2	5880,00	4409,00	10289,00	2940,00	
BODY PHYSICAL	2	F	PUR SANG	2	0	2	5880,00	4410,00	10290,00	2940,00	
PURPLE BAY (GB)	3	H	PUR SANG	3	0	2	5880,00	4409,00	10289,00	1960,00	330
KARAMA AL LEITH USA	3	F	PUR SANG	2	0	2	5880,00	0,00	5880,00	2940,00	340
VASIGREEN	7	F	PUR SANG	6	0	5	5876,00	2642,00	8518,00	979,00	275
MANGAKEN	5	H	PUR SANG	6	0	3	5873,00	2642,00	8515,00	978,00	335
SENA IULIA	3	F	PUR SANG	2	0	2	5871,00	1667,00	7538,00	2935,00	370
NEROMBALA IRE	3	F	PUR SANG	3	0	2	5871,00	0,00	5871,00	1957,00	360
AMIRLAN IRE	3	H	PUR SANG	2	0	2	5871,00	0,00	5871,00	2935,00	
SILGREYPIT	4	F	PUR SANG	4	0	3	5866,00	2638,00	8504,00	1466,00	325
I AM MAELIA	3	F	PUR SANG	3	0	3	5856,00	4392,00	10248,00	1952,00	340
PALIMERO GER	9	H	PUR SANG	4	0	4	5849,00	0,00	5849,00	1462,00	155
LAUPER (IRE)	7	F	PUR SANG	4	0	4	5835,00	2623,00	8458,00	1458,00	330
LOREEN GER	5	F	PUR SANG	3	0	3	5824,00	0,00	5824,00	1941,00	305
PEN AND SWORD GB	3	M	PUR SANG	2	0	2	5824,00	0,00	5824,00	2912,00	405
GARE AU GORILLE	4	M	PUR SANG	3	1	1	5782,00	2601,00	8383,00	1927,00	275
MAHASEN	4	F	PUR SANG	3	1	1	5766,00	2594,00	8360,00	1922,00	330
HONGUEMARE	7	F	PUR SANG	4	0	4	5761,00	2590,00	8351,00	1440,00	290
TZAREKOV	3	M	PUR SANG	2	1	0	5750,00	4312,00	10062,00	2875,00	280
CLAIM A GIFT	3	F	PUR SANG	2	1	0	5750,00	4312,00	10062,00	2875,00	300
BE MY PERSON GER	3	F	PUR SANG	1	1	0	5750,00	0,00	5750,00	5750,00	
POSSENHOFEN	3	H	PUR SANG	3	0	3	5744,00	4308,00	10052,00	1914,00	355
NOBLEMAN	5	H	PUR SANG	4	1	1	5728,00	2577,00	8305,00	1432,00	350
GIRAFFE	6	F	PUR SANG	5	0	2	5722,00	2574,00	8296,00	1144,00	300
ZELZARA	3	F	PUR SANG	3	0	3	5720,00	4290,00	10010,00	1906,00	370
CHAPEL HILL	4	F	PUR SANG	3	0	3	5717,00	2571,00	8288,00	1905,00	270
BLOOMTAAL	4	H	PUR SANG	2	0	2	5700,00	2564,00	8264,00	2850,00	320
KUPKA	4	H	PUR SANG	5	0	4	5684,00	2555,00	8239,00	1136,00	285
PERSIAN GRACE (IRE)	3	F	PUR SANG	2	0	2	5682,00	4260,00	9942,00	2841,00	380
MYSTERY DAY IRE	3	F	PUR SANG	2	0	2	5682,00	0,00	5682,00	2841,00	360
LEIA ORGANA	3	F	PUR SANG	2	0	2	5681,00	4260,00	9941,00	2840,00	
AEDION (GB)	3	H	PUR SANG	3	0	2	5681,00	4260,00	9941,00	1893,00	375
GLANWORTH IRE	4	H	PUR SANG	3	0	2	5681,00	0,00	5681,00	1893,00	400
FRUITION	4	F	PUR SANG	5	0	4	5662,00	2546,00	8208,00	1132,00	250
TOMAKAY	5	H	PUR SANG	2	0	2	5646,00	2539,00	8185,00	2823,00	465
HAPPY CHRISNAT	9	H	PUR SANG	3	0	2	5644,00	2538,00	8182,00	1881,00	235
BATESCA	5	F	PUR SANG	7	0	2	5642,00	2538,00	8180,00	806,00	275
THE SHADOW	4	F	PUR SANG	2	0	2	5637,00	2535,00	8172,00	2818,00	340
LA DO RE	5	F	PUR SANG	4	0	4	5624,00	2529,00	8153,00	1406,00	295
ROSKIVA FAL	3	F	PUR SANG	3	0	3	5624,00	4218,00	9842,00	1874,00	350
BEN DE DIANE	7	H	PUR SANG	7	0	5	5600,00	2518,00	8118,00	800,00	265
ARGYRON (IRE)	10	H	PUR SANG	4	0	3	5589,00	2514,00	8103,00	1397,00	245
AFTERGLOW	7	F	PUR SANG	4	0	3	5587,00	2513,00	8100,00	1396,00	215
BLACK THUNDER	3	M	PUR SANG	4	0	3	5567,00	4174,00	9741,00	1391,00	340
IDEE DE CHEVAL	6	H	PUR SANG	5	0	3	5550,00	2496,00	8046,00	1110,00	290
CAROMB GB	4	H	PUR SANG	3	0	2	5532,00	0,00	5532,00	1844,00	415
FIGMA (IRE)	3	F	PUR SANG	2	1	1	5525,00	4143,00	9668,00	2762,00	320
MAESTRO CHOP	9	H	PUR SANG	8	0	7	5520,00	2482,00	8002,00	690,00	150
JONIN GB	5	F	PUR SANG	3	0	2	5514,00	0,00	5514,00	1838,00	280
CAPE OF FLAMES GB	4	F	PUR SANG	4	0	2	5504,00	0,00	5504,00	1376,00	255
HIGHBOURNE KARISMA	5	F	PUR SANG	1	1	0	5500,00	0,00	5500,00	5500,00	
LADY DU SAPHIR	5	F	PUR SANG	6	0	6	5489,00	2468,00	7957,00	914,00	235
WHITE SHARK	3	M	PUR SANG	5	0	3	5488,00	4116,00	9604,00	1097,00	340
PIYANGO	3	M	PUR SANG	4	0	4	5486,00	4114,00	9600,00	1371,00	330
CHOP VAL	9	H	PUR SANG	6	0	4	5474,00	2461,00	7935,00	912,00	305
AUCOEURDELANUIT	6	H	PUR SANG	5	0	1	5472,00	2462,00	7934,00	1094,00	290
MISS SUPERNOVA	6	F	PUR SANG	1	0	1	5472,00	2462,00	7934,00	5472,00	325
LUCIO VERO GB	6	H	PUR SANG	5	0	3	5468,00	0,00	5468,00	1093,00	235
MEME TOI	4	H	PUR SANG	4	1	1	5460,00	2457,00	7917,00	1365,00	290
OSHIA	3	F	PUR SANG	3	0	3	5448,00	4085,00	9533,00	1816,00	365
MAGELLAN	6	H	PUR SANG	2	0	2	5446,00	2449,00	7895,00	2723,00	405
KIROVSKY IRE	4	H	PUR SANG	2	0	2	5446,00	0,00	5446,00	2723,00	360
BOB LA BIDOUILLE	7	H	PUR SANG	8	0	4	5436,00	2444,00	7880,00	679,00	215
TWIN BOY	8	H	PUR SANG	8	0	4	5424,00	2440,00	7864,00	678,00	215
BABADOO	3	H	PUR SANG	3	0	2	5424,00	4068,00	9492,00	1808,00	270
PTIT PEDRO	7	M	PUR SANG	3	1	1	5414,00	2436,00	7850,00	1804,00	400
JAZZ ROQUE	7	H	PUR SANG	4	1	2	5412,00	2435,00	7847,00	1353,00	250
ALPE MOTTA IRE	4	F	PUR SANG	3	1	2	5407,00	0,00	5407,00	1802,00	
NOUS Y SOMMES	4	H	PUR SANG	2	0	2	5396,00	2428,00	7824,00	2698,00	370
UPPERCUT	4	H	PUR SANG	5	0	3	5382,00	2420,00	7802,00	1076,00	285
SOMMERBLAU	4	F	PUR SANG	5	0	4	5378,00	2418,00	7796,00	1075,00	355
CITY SLICKER	3	H	PUR SANG	2	0	2	5376,00	4032,00	9408,00	2688,00	300
SOLIKHIEV	3	H	PUR SANG	2	0	2	5376,00	4032,00	9408,00	2688,00	
EMPTY STREET	3	F	PUR SANG	2	0	2	5376,00	4032,00	9408,00	2688,00	
CARIFTA	5	F	PUR SANG	3	1	2	5360,00	2412,00	7772,00	1786,00	530
ORANGERIE GB	4	F	PUR SANG	2	0	2	5352,00	0,00	5352,00	2676,00	310
MAX VERST	7	H	PUR SANG	5	0	2	5344,00	2404,00	7748,00	1068,00	375
ZIGGY STAR	4	M	PUR SANG	3	0	2	5344,00	2404,00	7748,00	1781,00	375
GITANO	4	H	PUR SANG	2	0	2	5344,00	2404,00	7748,00	2672,00	385
LA JUSTICIERE USA	3	F	PUR SANG	3	0	3	5343,00	0,00	5343,00	1781,00	330
BERLINETTA	4	F	PUR SANG	5	0	3	5341,00	2402,00	7743,00	1068,00	270
WALLIS ET FUTUNA	8	F	PUR SANG	3	1	2	5340,00	2403,00	7743,00	1780,00	620
ELAUNEIL (IRE)	6	F	PUR SANG	5	0	3	5333,00	2398,00	7731,00	1066,00	240
SEIGNEUR USA	7	H	PUR SANG	3	0	2	5324,00	0,00	5324,00	1774,00	285
MAGNUS (IRE)	3	H	PUR SANG	2	0	2	5311,00	3981,00	9292,00	2655,00	
DORMEZ VOUS IRE	3	M	PUR SANG	2	0	2	5311,00	0,00	5311,00	2655,00	365
LAURENT	7	H	PUR SANG	3	0	2	5310,00	2388,00	7698,00	1770,00	340
TIMEA (GB)	4	F	PUR SANG	2	0	2	5310,00	2388,00	7698,00	2655,00	345
LIBERTE CHERIE	8	F	PUR SANG	4	0	3	5297,00	2213,00	7510,00	1324,00	190
SILVAROLE FAL	3	F	PUR SANG	4	0	2	5292,00	3968,00	9260,00	1323,00	285
VASUMATI	3	F	PUR SANG	2	1	1	5288,00	3966,00	9254,00	2644,00	
PERTUSATO	8	H	PUR SANG	2	0	2	5282,00	2376,00	7658,00	2641,00	310
ZARAKVA	4	F	PUR SANG	4	0	4	5278,00	2372,00	7650,00	1319,00	315
MANOUIA	3	F	PUR SANG	4	1	3	5270,00	3952,00	9222,00	1317,00	550
ONE REPUBLIK	3	F	PUR SANG	5	0	5	5270,00	3952,00	9222,00	1054,00	615
ELIMA (IRE)	3	F	PUR SANG	2	0	2	5248,00	3936,00	9184,00	2624,00	390
ALREADY QUEEN	5	F	PUR SANG	5	0	4	5241,00	2357,00	7598,00	1048,00	215
PARIS BABE	4	F	PUR SANG	2	0	2	5241,00	2358,00	7599,00	2620,00	415
MOUDIR	10	H	PUR SANG	3	0	3	5238,00	2355,00	7593,00	1746,00	190
SALAMANQUE	3	F	PUR SANG	4	0	3	5224,00	3918,00	9142,00	1306,00	315
SWEET AS	6	H	PUR SANG	6	0	4	5208,00	2342,00	7550,00	868,00	275
TREVANION IRE	6	H	PUR SANG	2	0	2	5208,00	0,00	5208,00	2604,00	325
VALDORCIA IRE	3	F	PUR SANG	1	0	1	5206,00	0,00	5206,00	5206,00	
PIERCHIC GB	3	F	PUR SANG	1	0	1	5206,00	0,00	5206,00	5206,00	390
TOKAIDO GB	2	H	PUR SANG	1	0	1	5206,00	0,00	5206,00	5206,00	
MONSIEUR FANTAISIE IRE	8	H	PUR SANG	6	0	4	5193,00	0,00	5193,00	865,00	220
DONE DEAL	5	M	PUR SANG	2	0	2	5187,00	2333,00	7520,00	2593,00	400
ZILRAK	6	H	PUR SANG	4	0	2	5184,00	2332,00	7516,00	1296,00	355
RUBENESQUE	3	F	PUR SANG	5	0	4	5163,00	3871,00	9034,00	1032,00	340
VEGA	5	F	PUR SANG	6	0	3	5155,00	2318,00	7473,00	859,00	290
PAUL DE TARSE (IRE)	3	H	PUR SANG	2	0	2	5148,00	3861,00	9009,00	2574,00	295
VERMEER	4	H	PUR SANG	4	0	2	5138,00	2311,00	7449,00	1284,00	295
BECHO	8	F	PUR SANG	6	0	3	5135,00	2309,00	7444,00	855,00	210
SOUPIR (GB)	8	H	PUR SANG	4	0	4	5134,00	2309,00	7443,00	1283,00	185
ATALAYA	3	F	PUR SANG	4	0	4	5132,00	3848,00	8980,00	1283,00	295
LOVE ADDICT	3	F	PUR SANG	5	0	5	5107,00	3829,00	8936,00	1021,00	270
DADIDOM	8	H	PUR SANG	4	1	2	5100,00	2295,00	7395,00	1275,00	610
MORO	5	H	PUR SANG	2	0	2	5096,00	2293,00	7389,00	2548,00	320
MATCH ANTHEM IRE	5	H	PUR SANG	3	0	2	5096,00	0,00	5096,00	1698,00	310
GLORIETTE SAN (IRE)	6	F	PUR SANG	2	0	2	5083,00	2287,00	7370,00	2541,00	320
WESTMINSTER CHERRY IRE	3	M	PUR SANG	2	0	2	5064,00	0,00	5064,00	2532,00	
REVENTADOR (IRE)	9	H	PUR SANG	4	0	4	5060,00	2275,00	7335,00	1265,00	260
FURY BOXING	4	M	PUR SANG	3	0	2	5056,00	2274,00	7330,00	1685,00	290
MARA WOOD	5	F	PUR SANG	6	0	5	5052,00	2273,00	7325,00	842,00	210
LOVEROSE	4	F	PUR SANG	1	1	0	5050,00	0,00	5050,00	5050,00	
LA BOBRIDE	4	F	PUR SANG	2	1	0	5050,00	2272,00	7322,00	2525,00	325
LE SENONNAIS	3	M	PUR SANG	3	1	0	5050,00	3787,00	8837,00	1683,00	305
CHACONNE IRE	3	F	PUR SANG	1	1	0	5050,00	0,00	5050,00	5050,00	
FORTUNA DIAMOND GB	3	F	PUR SANG	1	1	0	5050,00	0,00	5050,00	5050,00	
RUN VICTORIA	3	F	PUR SANG	4	0	3	5044,00	3782,00	8826,00	1261,00	325
BARSSIO	4	M	PUR SANG	3	0	3	5040,00	2266,00	7306,00	1680,00	270
MERIDYS	3	F	PUR SANG	2	0	2	5037,00	3777,00	8814,00	2518,00	380
ATIENZA (IRE)	3	M	PUR SANG	3	0	3	5033,00	3774,00	8807,00	1677,00	380
INMATE GB	4	M	PUR SANG	5	0	3	5033,00	0,00	5033,00	1006,00	245
GAZI	3	M	PUR SANG	1	0	1	5030,00	3772,00	8802,00	5030,00	415
MARYLENE DU SERRE (IRE)	3	F	PUR SANG	1	0	1	5030,00	3772,00	8802,00	5030,00	435
SHAATIR GB	3	M	PUR SANG	1	0	1	5030,00	0,00	5030,00	5030,00	
ZOFFWALTZ	7	F	PUR SANG	4	0	2	5018,00	2257,00	7275,00	1254,00	290
BAK'S WOOD	5	H	PUR SANG	2	1	1	5000,00	2250,00	7250,00	2500,00	635
YOKOZUNA	3	M	PUR SANG	1	1	0	5000,00	3750,00	8750,00	5000,00	355
MOONZIKNUIT	3	H	PUR SANG	1	1	0	5000,00	0,00	5000,00	5000,00	
ANODIAC	3	H	PUR SANG	1	1	0	5000,00	3750,00	8750,00	5000,00	320
NUEVO QUARTZ	3	M	PUR SANG	1	1	0	5000,00	3750,00	8750,00	5000,00	
ROMA ANTICA	3	F	PUR SANG	3	1	0	5000,00	0,00	5000,00	1666,00	
DEAL	3	M	PUR SANG	1	1	0	5000,00	3750,00	8750,00	5000,00	
DERBYCAT IRE	3	F	PUR SANG	1	1	0	5000,00	0,00	5000,00	5000,00	
SEA NYMPH GB	3	F	PUR SANG	1	1	0	5000,00	0,00	5000,00	5000,00	
MOWGLI	6	H	PUR SANG	2	0	2	4997,00	2247,00	7244,00	2498,00	250
JOHN WICK	7	H	PUR SANG	3	0	3	4982,00	2241,00	7223,00	1660,00	290
WALDKAUZ	9	H	PUR SANG	4	0	2	4970,00	2235,00	7205,00	1242,00	315
STARZO FAL	5	M	PUR SANG	4	0	3	4963,00	2232,00	7195,00	1240,00	625
LE SAGE	6	H	PUR SANG	3	0	3	4948,00	2225,00	7173,00	1649,00	310
