Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
LEO HAMANN/PETER HAMANN	1	9	2	3	19448,00	8751,00	28199,00	3663,00	2160,89	19448	9
MR JEAN-YVES AUBAUD	3	19	1	16	19443,00	14129,00	33572,00	11125,00	1023,32	6481	6
MR TAKUMI NAKANISHI	1	5	2	3	19419,00	14563,00	33982,00	8030,00	3883,80	19419	5
MR MATTHIEU CORBIN	3	5	2	2	19412,00	0,00	19412,00	3488,00	3882,40	6471	2
ECURIE JEFFROY	6	24	1	10	19403,00	12646,00	32049,00	5974,00	808,46	3234	4
MR DAVID BAKER	6	38	0	17	19386,00	8843,00	28229,00	3323,00	510,16	3231	6
MR THIERRY STORME	4	12	3	7	19376,00	12489,00	31865,00	6331,00	1614,67	4844	3
THIERRY LOHEST RACING&BREEDING	4	12	3	7	19376,00	12489,00	31865,00	6331,00	1614,67	4844	3
STALL RAMON	2	12	1	5	19360,00	8711,00	28071,00	2383,00	1613,33	9680	6
MR PASCAL DEPOUX	5	37	3	5	19327,00	8695,00	28022,00	4777,00	522,35	3865	7
MR MUHAMMET ALI	4	15	0	7	19327,00	9001,00	28328,00	2728,00	1288,47	4832	4
TURF CLUB BADEN	2	22	1	7	19326,00	8696,00	28022,00	3456,00	878,45	9663	11
MR ROGER DEL BUCCHIA	2	6	1	4	19320,00	8693,00	28013,00	3864,00	3220,00	9660	3
MR YVES DAUCE	3	14	1	7	19304,00	8683,00	27987,00	3633,00	1378,86	6435	5
MR NOAM CHEVALIER	13	28	3	10	19291,00	537,00	19828,00	4267,00	688,96	1484	2
SUC. HUBERT DE WAELE	4	33	0	16	19256,00	8660,00	27916,00	3622,00	583,52	4814	8
MR GILLES MAAREK	2	27	5	21	19233,00	11366,00	30599,00	19642,00	712,33	9616	14
MR DUN SHING LEE	2	7	1	3	19220,00	8276,00	27496,00	2776,00	2745,71	9610	4
CAYTON PARK STUD LIMITED	2	3	0	1	19215,00	0,00	19215,00	0,00	6405,00	9608	2
MR SIMON MUNIR	7	9	5	2	19154,00	3768,00	22922,00	11224,00	2128,22	2736	1
MR ISAAC SOUEDE	7	9	5	2	19154,00	3768,00	22922,00	11224,00	2128,22	2736	1
MR TOBIAS JONES	11	39	5	21	19133,00	9261,00	28394,00	14463,00	490,59	1739	4
MR DAVID WARD	1	2	0	2	19120,00	0,00	19120,00	0,00	9560,00	19120	2
