Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MR EVGENY KAPPUSHEV	2	11	2	4	29518,00	13281,00	42799,00	276,00	2683,45	14759	6
MR HENRI ABADIE	1	5	0	4	14747,00	6634,00	21381,00	276,00	2949,40	14747	5
MR YVES BOROTRA	1	2	0	1	1467,00	660,00	2127,00	276,00	733,50	1467	2
SCUDERIA DEL BARGELLO	2	3	0	2	1870,00	1141,00	3011,00	276,00	623,33	935	2
MME NATHALIE VIOT	3	9	0	3	7244,00	2538,00	9782,00	276,00	804,89	2415	3
MR CLEMENT ABADIE	1	5	0	4	14747,00	6634,00	21381,00	276,00	2949,40	14747	5
MR LAURENT VINCENT	1	4	0	2	2288,00	1716,00	4004,00	275,00	572,00	2288	4
SCEA DE LABOUEYRIE	1	1	0	1	1530,00	0,00	1530,00	275,00	1530,00	1530	1
EARL DES ECURIES DE CHEVANNES	1	3	0	2	2932,00	1318,00	4250,00	275,00	977,33	2932	3
MR CHRISTOPHER STOCKWELL	1	3	0	3	4816,00	3611,00	8427,00	273,00	1605,33	4816	3
MME FLORENCE DIANE STOCKWELL	1	3	0	3	4816,00	3611,00	8427,00	273,00	1605,33	4816	3
MR ALEXANDRE PRUDENT	3	8	3	4	23660,00	10645,00	34305,00	271,00	2957,50	7887	3
SUC. JEAN LORVELLEC	1	3	1	0	7200,00	3240,00	10440,00	271,00	2400,00	7200	3
MR URS AESCHBACHER	1	1	0	1	1440,00	648,00	2088,00	271,00	1440,00	1440	1
MR ALEXANDRE-RENE DESCHERE	2	3	0	2	3000,00	0,00	3000,00	270,00	1000,00	1500	2
MME BERNADETTE DESCHERE	2	3	0	2	3000,00	0,00	3000,00	270,00	1000,00	1500	2
ECURIE RAOULT	1	1	0	1	1500,00	0,00	1500,00	270,00	1500,00	1500	1
HARAS DE LASSOS	6	8	0	7	10160,00	0,00	10160,00	268,00	1270,00	1693	1
MR GERARD DECOCQ	1	1	0	1	4694,00	3519,00	8213,00	266,00	4694,00	4694	1
MR AHMED MOUKNASS	1	1	0	1	4694,00	3519,00	8213,00	266,00	4694,00	4694	1
MR ROLAND LEPEAU	1	4	0	2	2328,00	1746,00	4074,00	264,00	582,00	2328	4
MR PATRICK LE GLOANNEC	1	2	0	2	1470,00	0,00	1470,00	264,00	735,00	1470	2
CF FARMS	1	2	0	2	1768,00	1326,00	3094,00	262,00	884,00	1768	2
MME MARIE LAPIOS BAUDRY	1	1	0	1	1386,00	623,00	2009,00	261,00	1386,00	1386	1
MR GUILLAUME SOULIE	1	1	0	1	2774,00	1248,00	4022,00	261,00	2774,00	2774	1
MR CHARLES MAGNIEN	2	4	1	3	5552,00	697,00	6249,00	259,00	1388,00	2776	2
MR BENOIT MAGNIEN	2	4	1	3	5552,00	697,00	6249,00	259,00	1388,00	2776	2
MME SYLVIE LANGLOIS	3	4	2	0	12700,00	7215,00	19915,00	258,00	3175,00	4233	1
MR ALEXANDRE ALAIN LANGLOIS	2	2	2	0	12700,00	7215,00	19915,00	258,00	6350,00	6350	1
MR JEAN-PAUL GALLORINI	2	2	0	1	2736,00	1231,00	3967,00	257,00	1368,00	1368	1
MR MICHEL AGELOU	1	4	0	2	1369,00	615,00	1984,00	257,00	342,25	1369	4
MR CESARE GALLORINI BERGER	1	1	0	1	2736,00	1231,00	3967,00	257,00	2736,00	2736	1
NEW BLUE 1 LLC	1	4	0	1	2736,00	1231,00	3967,00	257,00	684,00	2736	4
MR JEAN-CHARLES HAIMET	1	1	1	0	4000,00	1800,00	5800,00	256,00	4000,00	4000	1
